index	time	FA/RAMSES/DERIVED/RRS/CALIBRATED/SHIP_SHADDOW	FA/RAMSES/DERIVED/RRS/CALIBRATED/SUN_GLINT	FA/RAMSES/DERIVED/RRS/CALIBRATED/SUN_HEIGHT	longitude	latitude
16871	2023-07-04 10:35:01	1.0	1.0	1.0		
16872	2023-07-04 10:35:20	1.0	1.0	1.0		
16873	2023-07-04 10:35:38	1.0	1.0	1.0		
16874	2023-07-04 10:35:57	1.0	1.0	1.0		
16875	2023-07-04 10:36:15	1.0	1.0	1.0		
16876	2023-07-04 10:36:34	1.0	1.0	1.0		
16877	2023-07-04 10:36:52	1.0	1.0	1.0		
16878	2023-07-04 10:37:11	1.0	1.0	1.0		
16879	2023-07-04 10:37:29	1.0	1.0	1.0		
16880	2023-07-04 10:37:48	1.0	1.0	1.0		
16881	2023-07-04 10:38:07	1.0	1.0	1.0		
16882	2023-07-04 10:38:25	1.0	1.0	1.0		
16883	2023-07-04 10:38:44	1.0	1.0	1.0		
16884	2023-07-04 10:39:02	1.0	-1.0	1.0		
16885	2023-07-04 10:39:20	1.0	-1.0	1.0		
16886	2023-07-04 10:39:39	1.0	1.0	1.0		
16887	2023-07-04 10:39:57	1.0	1.0	1.0		
16888	2023-07-04 10:40:16	1.0	1.0	1.0		
16889	2023-07-04 10:40:35	1.0	1.0	1.0		
16890	2023-07-04 10:40:53	1.0	1.0	1.0		
16891	2023-07-04 10:41:12	1.0	1.0	1.0		
16892	2023-07-04 10:41:49	1.0	1.0	1.0		
16893	2023-07-04 10:42:25	1.0	1.0	1.0		
16894	2023-07-04 10:42:44	1.0	1.0	1.0		
16895	2023-07-04 10:43:02	-1.0	1.0	1.0		
16896	2023-07-04 10:43:21	-1.0	1.0	1.0		
16897	2023-07-04 10:43:58	-1.0	1.0	1.0		
16898	2023-07-04 10:44:16	-1.0	1.0	1.0		
16899	2023-07-04 10:44:35	-1.0	1.0	1.0		
16900	2023-07-04 10:44:53	-1.0	1.0	1.0		
16901	2023-07-04 10:45:12	-1.0	1.0	1.0		
16902	2023-07-04 10:45:30	-1.0	1.0	1.0		
16903	2023-07-04 10:45:49	-1.0	1.0	1.0		
16904	2023-07-04 10:46:07	-1.0	1.0	1.0		
16905	2023-07-04 10:46:27	-1.0	1.0	1.0		
16906	2023-07-04 10:46:45	-1.0	1.0	1.0		
16907	2023-07-04 10:47:04	-1.0	1.0	1.0		
16908	2023-07-04 10:47:22	-1.0	1.0	1.0		
16909	2023-07-04 10:47:41	-1.0	1.0	1.0		
16910	2023-07-04 10:48:18	-1.0	1.0	1.0		
16911	2023-07-04 10:48:37	-1.0	1.0	1.0		
16912	2023-07-04 10:48:55	-1.0	1.0	1.0		
16913	2023-07-04 10:49:14	-1.0	1.0	1.0		
16914	2023-07-04 10:49:33	-1.0	1.0	1.0		
16915	2023-07-04 10:49:51	-1.0	1.0	1.0		
16916	2023-07-04 10:50:10	-1.0	1.0	1.0		
16917	2023-07-04 10:50:28	1.0	1.0	1.0		
16918	2023-07-04 10:50:47	1.0	1.0	1.0		
16919	2023-07-04 10:51:06	1.0	1.0	1.0		
16920	2023-07-04 10:51:24	1.0	1.0	1.0		
16921	2023-07-04 10:51:43	1.0	1.0	1.0		
16922	2023-07-04 10:52:01	1.0	1.0	1.0		
16923	2023-07-04 10:52:20	1.0	1.0	1.0		
16924	2023-07-04 10:52:38	-1.0	1.0	1.0		
16925	2023-07-04 10:52:57	-1.0	1.0	1.0		
16926	2023-07-04 10:53:16	-1.0	1.0	1.0		
16927	2023-07-04 10:53:34	1.0	1.0	1.0		
16928	2023-07-04 10:53:53	1.0	1.0	1.0		
16929	2023-07-04 10:54:11	1.0	1.0	1.0		
16930	2023-07-04 10:54:30	1.0	1.0	1.0		
16931	2023-07-04 10:54:49	1.0	1.0	1.0		
16932	2023-07-04 10:55:07	1.0	1.0	1.0		
16933	2023-07-04 10:55:26	1.0	1.0	1.0		
16934	2023-07-04 10:55:44	1.0	1.0	1.0		
16935	2023-07-04 10:56:03	1.0	1.0	1.0		
16936	2023-07-04 10:56:22	1.0	1.0	1.0		
16937	2023-07-04 10:56:40	1.0	1.0	1.0		
16938	2023-07-04 10:56:59	1.0	1.0	1.0		
16939	2023-07-04 10:57:17	1.0	1.0	1.0		
16940	2023-07-04 10:57:36	1.0	1.0	1.0		
16941	2023-07-04 10:57:55	1.0	1.0	1.0		
16942	2023-07-04 10:58:13	1.0	1.0	1.0		
16943	2023-07-04 10:58:32	1.0	1.0	1.0		
16944	2023-07-04 10:58:50	1.0	1.0	1.0		
16945	2023-07-04 10:59:09	1.0	1.0	1.0		
16946	2023-07-04 10:59:27	1.0	1.0	1.0		
16947	2023-07-04 10:59:46	1.0	1.0	1.0		
16948	2023-07-04 11:00:04	1.0	1.0	1.0		
16949	2023-07-04 11:00:23	1.0	1.0	1.0		
16950	2023-07-04 11:00:41	1.0	1.0	1.0		
16951	2023-07-04 11:01:00	1.0	1.0	1.0		
16952	2023-07-04 11:01:18	1.0	1.0	1.0		
16953	2023-07-04 11:01:37	1.0	1.0	1.0		
16954	2023-07-04 11:01:55	1.0	1.0	1.0		
16955	2023-07-04 11:02:14	1.0	-1.0	1.0		
16956	2023-07-04 11:02:32	1.0	1.0	1.0		
16957	2023-07-04 11:02:51	-1.0	1.0	1.0		
16958	2023-07-04 11:03:28	-1.0	1.0	1.0		
16959	2023-07-04 11:04:05	-1.0	1.0	1.0		
16960	2023-07-04 11:04:24	-1.0	1.0	1.0		
16961	2023-07-04 11:04:42	-1.0	1.0	1.0		
16962	2023-07-04 11:05:01	1.0	1.0	1.0		
16963	2023-07-04 11:05:38	1.0	1.0	1.0		
16964	2023-07-04 11:05:57	1.0	1.0	1.0		
16965	2023-07-04 11:06:15	1.0	1.0	1.0		
16966	2023-07-04 11:06:34	1.0	1.0	1.0		
16967	2023-07-04 11:06:52	1.0	1.0	1.0		
16968	2023-07-04 11:07:11	1.0	1.0	1.0		
16969	2023-07-04 11:07:29	1.0	1.0	1.0		
16970	2023-07-04 11:07:48	1.0	1.0	1.0		
16971	2023-07-04 11:08:25	1.0	1.0	1.0		
16972	2023-07-04 11:08:44	1.0	1.0	1.0		
16973	2023-07-04 11:09:02	1.0	1.0	1.0		
16974	2023-07-04 11:09:39	1.0	1.0	1.0		
16975	2023-07-04 11:09:58	1.0	1.0	1.0		
16976	2023-07-04 11:10:16	1.0	1.0	1.0		
16977	2023-07-04 11:10:35	1.0	1.0	1.0		
16978	2023-07-04 11:10:53	1.0	1.0	1.0		
16979	2023-07-04 11:11:12	1.0	1.0	1.0		
16980	2023-07-04 11:11:31	1.0	1.0	1.0		
16981	2023-07-04 11:11:49	1.0	1.0	1.0		
16982	2023-07-04 11:12:08	1.0	1.0	1.0		
16983	2023-07-04 11:12:26	1.0	1.0	1.0		
16984	2023-07-04 11:12:45	1.0	1.0	1.0		
16985	2023-07-04 11:13:04	1.0	1.0	1.0		
16986	2023-07-04 11:13:22	1.0	-1.0	1.0		
16987	2023-07-04 11:13:41	1.0	-1.0	1.0		
16988	2023-07-04 11:14:18	1.0	-1.0	1.0		
16989	2023-07-04 11:14:55	1.0	-1.0	1.0		
16990	2023-07-04 11:15:14	1.0	1.0	1.0		
16991	2023-07-04 11:15:32	1.0	1.0	1.0		
16992	2023-07-04 11:15:51	1.0	1.0	1.0		
16993	2023-07-04 11:16:10	1.0	1.0	1.0		
16994	2023-07-04 11:16:28	1.0	1.0	1.0		
16995	2023-07-04 11:16:47	1.0	1.0	1.0		
16996	2023-07-04 11:17:05	1.0	1.0	1.0		
16997	2023-07-04 11:17:24	1.0	1.0	1.0		
16998	2023-07-04 11:17:42	1.0	1.0	1.0		
16999	2023-07-04 11:18:01	1.0	1.0	1.0		
17000	2023-07-04 11:18:20	1.0	1.0	1.0		
17001	2023-07-04 11:18:38	1.0	1.0	1.0		
17002	2023-07-04 11:18:57	1.0	1.0	1.0		
17003	2023-07-04 11:19:15	1.0	1.0	1.0		
17004	2023-07-04 11:19:34	1.0	1.0	1.0		
17005	2023-07-04 11:19:53	-1.0	1.0	1.0		
17006	2023-07-04 11:20:12	-1.0	1.0	1.0		
17007	2023-07-04 11:20:49	-1.0	1.0	1.0		
17008	2023-07-04 11:21:07	-1.0	1.0	1.0		
17009	2023-07-04 11:21:26	-1.0	1.0	1.0		
17010	2023-07-04 11:21:44	-1.0	1.0	1.0		
17011	2023-07-04 11:22:03	-1.0	1.0	1.0		
17012	2023-07-04 11:22:22	-1.0	1.0	1.0		
17013	2023-07-04 11:22:40	-1.0	1.0	1.0		
17014	2023-07-04 11:22:59	-1.0	1.0	1.0		
17015	2023-07-04 11:23:17	-1.0	1.0	1.0		
17016	2023-07-04 11:23:36	-1.0	1.0	1.0		
17017	2023-07-04 11:23:54	-1.0	1.0	1.0		
17018	2023-07-04 11:24:13	-1.0	1.0	1.0		
17019	2023-07-04 11:24:32	-1.0	1.0	1.0		
17020	2023-07-04 11:24:50	-1.0	1.0	1.0		
17021	2023-07-04 11:25:09	-1.0	1.0	1.0		
17022	2023-07-04 11:25:27	-1.0	1.0	1.0		
17023	2023-07-04 11:25:46	-1.0	1.0	1.0		
17024	2023-07-04 11:26:05	-1.0	1.0	1.0		
17025	2023-07-04 11:26:23	-1.0	1.0	1.0		
17026	2023-07-04 11:26:41	-1.0	1.0	1.0		
17027	2023-07-04 11:27:00	-1.0	1.0	1.0		
17028	2023-07-04 11:27:18	-1.0	1.0	1.0		
17029	2023-07-04 11:27:37	-1.0	1.0	1.0		
17030	2023-07-04 11:27:55	-1.0	1.0	1.0		
17031	2023-07-04 11:28:14	-1.0	1.0	1.0		
17032	2023-07-04 11:28:32	-1.0	1.0	1.0		
17033	2023-07-04 11:28:51	-1.0	1.0	1.0		
17034	2023-07-04 11:29:10	-1.0	1.0	1.0		
17035	2023-07-04 11:29:28	-1.0	1.0	1.0		
17036	2023-07-04 11:29:47	-1.0	1.0	1.0		
17037	2023-07-04 11:30:05	-1.0	1.0	1.0		
17038	2023-07-04 11:30:24	-1.0	1.0	1.0		
17039	2023-07-04 11:30:43	-1.0	1.0	1.0		
17040	2023-07-04 11:31:02	-1.0	1.0	1.0		
17041	2023-07-04 11:31:20	-1.0	1.0	1.0		
17042	2023-07-04 11:31:39	-1.0	1.0	1.0		
17043	2023-07-04 11:31:57	-1.0	1.0	1.0		
17044	2023-07-04 11:32:16	-1.0	1.0	1.0		
17045	2023-07-04 11:32:34	-1.0	1.0	1.0		
17046	2023-07-04 11:32:53	-1.0	1.0	1.0		
17047	2023-07-04 11:33:11	-1.0	1.0	1.0		
17048	2023-07-04 11:33:30	-1.0	1.0	1.0		
17049	2023-07-04 11:33:49	-1.0	1.0	1.0		
17050	2023-07-04 11:34:07	-1.0	1.0	1.0		
17051	2023-07-04 11:34:25	-1.0	1.0	1.0		
17052	2023-07-04 11:34:44	-1.0	1.0	1.0		
17053	2023-07-04 11:35:03	-1.0	1.0	1.0		
17054	2023-07-04 11:35:21	-1.0	1.0	1.0		
17055	2023-07-04 11:35:39	-1.0	1.0	1.0		
17056	2023-07-04 11:35:58	-1.0	1.0	1.0		
17057	2023-07-04 11:36:17	-1.0	1.0	1.0		
17058	2023-07-04 11:36:54	-1.0	1.0	1.0		
17059	2023-07-04 11:37:12	-1.0	1.0	1.0		
17060	2023-07-04 11:37:31	-1.0	1.0	1.0		
17061	2023-07-04 11:37:49	-1.0	1.0	1.0		
17062	2023-07-04 11:38:08	-1.0	1.0	1.0		
17063	2023-07-04 11:38:27	-1.0	1.0	1.0		
17064	2023-07-04 11:38:45	-1.0	1.0	1.0		
17065	2023-07-04 11:39:04	-1.0	1.0	1.0		
17066	2023-07-04 11:39:41	-1.0	1.0	1.0		
17067	2023-07-04 11:40:00	-1.0	1.0	1.0		
17068	2023-07-04 11:40:19	-1.0	1.0	1.0		
17069	2023-07-04 11:40:37	-1.0	1.0	1.0		
17070	2023-07-04 11:40:56	-1.0	1.0	1.0		
17071	2023-07-04 11:41:14	-1.0	1.0	1.0		
17072	2023-07-04 11:41:33	-1.0	1.0	1.0		
17073	2023-07-04 11:41:51	-1.0	1.0	1.0		
17074	2023-07-04 11:42:10	-1.0	1.0	1.0		
17075	2023-07-04 11:42:28	-1.0	1.0	1.0		
17076	2023-07-04 11:42:47	-1.0	1.0	1.0		
17077	2023-07-04 11:43:05	-1.0	1.0	1.0		
17078	2023-07-04 11:43:24	-1.0	1.0	1.0		
17079	2023-07-04 11:43:42	-1.0	1.0	1.0		
17080	2023-07-04 11:44:01	-1.0	1.0	1.0		
17081	2023-07-04 11:44:19	-1.0	1.0	1.0		
17082	2023-07-04 11:44:38	-1.0	1.0	1.0		
17083	2023-07-04 11:45:15	-1.0	1.0	1.0		
17084	2023-07-04 11:45:33	-1.0	1.0	1.0		
17085	2023-07-04 11:45:52	-1.0	1.0	1.0		
17086	2023-07-04 11:46:29	-1.0	1.0	1.0		
17087	2023-07-04 11:46:49	-1.0	1.0	1.0		
17088	2023-07-04 11:47:07	-1.0	1.0	1.0		
17089	2023-07-04 11:47:26	-1.0	1.0	1.0		
17090	2023-07-04 11:47:44	-1.0	1.0	1.0		
17091	2023-07-04 11:48:03	-1.0	1.0	1.0		
17092	2023-07-04 11:48:21	-1.0	1.0	1.0		
17093	2023-07-04 11:48:40	-1.0	1.0	1.0		
17094	2023-07-04 11:48:59	-1.0	1.0	1.0		
17095	2023-07-04 11:49:17	-1.0	1.0	1.0		
17096	2023-07-04 11:49:55	-1.0	1.0	1.0		
17097	2023-07-04 11:50:14	-1.0	1.0	1.0		
17098	2023-07-04 11:50:32	-1.0	1.0	1.0		
17099	2023-07-04 11:50:51	-1.0	1.0	1.0		
17100	2023-07-04 11:51:09	-1.0	1.0	1.0		
17101	2023-07-04 11:51:28	-1.0	1.0	1.0		
17102	2023-07-04 11:51:46	-1.0	1.0	1.0		
17103	2023-07-04 11:52:05	-1.0	1.0	1.0		
17104	2023-07-04 11:52:24	-1.0	1.0	1.0		
17105	2023-07-04 11:52:42	-1.0	1.0	1.0		
17106	2023-07-04 11:53:01	-1.0	1.0	1.0		
17107	2023-07-04 11:53:19	-1.0	1.0	1.0		
17108	2023-07-04 11:53:38	-1.0	1.0	1.0		
17109	2023-07-04 11:53:57	1.0	1.0	1.0		
17110	2023-07-04 11:54:15	1.0	1.0	1.0		
17111	2023-07-04 11:54:34	1.0	1.0	1.0		
17112	2023-07-04 11:54:53	1.0	1.0	1.0		
17113	2023-07-04 11:55:11	1.0	1.0	1.0		
17114	2023-07-04 11:55:30	1.0	1.0	1.0		
17115	2023-07-04 11:55:48	1.0	1.0	1.0		
17116	2023-07-04 11:56:07	1.0	1.0	1.0		
17117	2023-07-04 11:56:25	1.0	1.0	1.0		
17118	2023-07-04 11:56:44	1.0	1.0	1.0		
17119	2023-07-04 11:57:40	1.0	1.0	1.0		
17120	2023-07-04 11:57:58	1.0	1.0	1.0		
17121	2023-07-04 11:58:17	1.0	-1.0	1.0		
17122	2023-07-04 11:58:35	1.0	1.0	1.0		
17123	2023-07-04 11:58:54	-1.0	1.0	1.0		
17124	2023-07-04 11:59:13	-1.0	1.0	1.0		
17125	2023-07-04 11:59:31	-1.0	1.0	1.0		
17126	2023-07-04 11:59:50	-1.0	1.0	1.0		
17127	2023-07-04 12:00:00				10.708428	59.908813
17128	2023-07-04 12:00:08	-1.0	1.0	1.0		
17129	2023-07-04 12:00:27	1.0	1.0	1.0		
17130	2023-07-04 12:00:45	1.0	1.0	1.0		
17131	2023-07-04 12:01:00				10.70819	59.908112
17132	2023-07-04 12:01:04	1.0	1.0	1.0		
17133	2023-07-04 12:01:22	1.0	1.0	1.0		
17134	2023-07-04 12:01:41	1.0	1.0	1.0		
17135	2023-07-04 12:02:00	1.0	1.0	1.0	10.70788	59.907027
17136	2023-07-04 12:02:18	1.0	1.0	1.0		
17137	2023-07-04 12:02:37	1.0	1.0	1.0		
17138	2023-07-04 12:02:55	1.0	1.0	1.0		
17139	2023-07-04 12:03:00				10.7077	59.905702
17140	2023-07-04 12:03:14	1.0	1.0	1.0		
17141	2023-07-04 12:03:33	1.0	1.0	1.0		
17142	2023-07-04 12:03:52	1.0	1.0	1.0		
17143	2023-07-04 12:04:00				10.708018	59.904187
17144	2023-07-04 12:04:10	1.0	1.0	1.0		
17145	2023-07-04 12:04:28	1.0	1.0	1.0		
17146	2023-07-04 12:04:47	1.0	1.0	1.0		
17147	2023-07-04 12:05:00				10.708838	59.902525
17148	2023-07-04 12:05:06	1.0	1.0	1.0		
17149	2023-07-04 12:05:25	1.0	1.0	1.0		
17150	2023-07-04 12:05:43	1.0	1.0	1.0		
17151	2023-07-04 12:06:00				10.709298	59.901313
17152	2023-07-04 12:06:01	1.0	1.0	1.0		
17153	2023-07-04 12:06:20	1.0	1.0	1.0		
17154	2023-07-04 12:06:38	-1.0	1.0	1.0		
17155	2023-07-04 12:06:56	-1.0	1.0	1.0		
17156	2023-07-04 12:07:00				10.708857	59.900822
17157	2023-07-04 12:07:14	-1.0	1.0	1.0		
17158	2023-07-04 12:07:32	-1.0	1.0	1.0		
17159	2023-07-04 12:07:50	-1.0	1.0	1.0		
17160	2023-07-04 12:08:08	-1.0	1.0	1.0		
17161	2023-07-04 12:08:26	-1.0	1.0	1.0		
17162	2023-07-04 12:08:45	-1.0	1.0	1.0		
17163	2023-07-04 12:09:00				10.703313	59.89915
17164	2023-07-04 12:09:03	-1.0	1.0	1.0		
17165	2023-07-04 12:09:22	-1.0	1.0	1.0		
17166	2023-07-04 12:09:41	-1.0	1.0	1.0		
17167	2023-07-04 12:09:59	-1.0	1.0	1.0		
17168	2023-07-04 12:10:17	-1.0	1.0	1.0		
17169	2023-07-04 12:10:35	-1.0	1.0	1.0		
17170	2023-07-04 12:10:53	-1.0	1.0	1.0		
17171	2023-07-04 12:11:12	-1.0	1.0	1.0		
17172	2023-07-04 12:11:30	-1.0	1.0	1.0		
17173	2023-07-04 12:12:25	-1.0	1.0	1.0		
17174	2023-07-04 12:12:43	-1.0	1.0	1.0		
17175	2023-07-04 12:13:00				10.68261	59.891387
17176	2023-07-04 12:13:02	-1.0	1.0	1.0		
17177	2023-07-04 12:13:20	-1.0	1.0	1.0		
17178	2023-07-04 12:13:39	-1.0	1.0	1.0		
17179	2023-07-04 12:13:58	-1.0	1.0	1.0		
17180	2023-07-04 12:14:00				10.676403	59.88876
17181	2023-07-04 12:14:16	-1.0	1.0	1.0		
17182	2023-07-04 12:14:35	-1.0	1.0	1.0		
17183	2023-07-04 12:14:54	-1.0	1.0	1.0		
17184	2023-07-04 12:15:00				10.669482	59.885833
17185	2023-07-04 12:15:12	-1.0	1.0	1.0		
17186	2023-07-04 12:15:31	-1.0	1.0	1.0		
17187	2023-07-04 12:15:49	-1.0	1.0	1.0		
17188	2023-07-04 12:16:00				10.662213	59.882843
17189	2023-07-04 12:16:08	-1.0	1.0	1.0		
17190	2023-07-04 12:16:27	-1.0	1.0	1.0		
17191	2023-07-04 12:16:45	-1.0	1.0	1.0		
17192	2023-07-04 12:17:00				10.654682	59.879792
17193	2023-07-04 12:17:04	-1.0	1.0	1.0		
17194	2023-07-04 12:17:22	-1.0	1.0	1.0		
17195	2023-07-04 12:17:41	-1.0	1.0	1.0		
17196	2023-07-04 12:18:00	-1.0	1.0	1.0	10.647193	59.876648
17197	2023-07-04 12:18:18	-1.0	1.0	1.0		
17198	2023-07-04 12:18:37	-1.0	1.0	1.0		
17199	2023-07-04 12:18:55	-1.0	1.0	1.0		
17200	2023-07-04 12:19:00				10.640003	59.873207
17201	2023-07-04 12:19:14	-1.0	1.0	1.0		
17202	2023-07-04 12:19:33	-1.0	1.0	1.0		
17203	2023-07-04 12:19:51	-1.0	1.0	1.0		
17204	2023-07-04 12:20:00				10.633127	59.869637
17205	2023-07-04 12:20:10	-1.0	1.0	1.0		
17206	2023-07-04 12:20:28	-1.0	1.0	1.0		
17207	2023-07-04 12:20:47	-1.0	1.0	1.0		
17208	2023-07-04 12:21:00				10.626093	59.865985
17209	2023-07-04 12:21:06	-1.0	1.0	1.0		
17210	2023-07-04 12:21:24	-1.0	1.0	1.0		
17211	2023-07-04 12:21:43	-1.0	1.0	1.0		
17212	2023-07-04 12:22:00				10.619312	59.862503
17213	2023-07-04 12:22:01	-1.0	1.0	1.0		
17214	2023-07-04 12:22:19	-1.0	1.0	1.0		
17215	2023-07-04 12:22:38	-1.0	1.0	1.0		
17216	2023-07-04 12:22:57	-1.0	1.0	1.0		
17217	2023-07-04 12:23:00				10.612415	59.85898
17218	2023-07-04 12:23:15	-1.0	1.0	1.0		
17219	2023-07-04 12:23:34	-1.0	1.0	1.0		
17220	2023-07-04 12:23:52	-1.0	1.0	1.0		
17221	2023-07-04 12:24:00				10.605423	59.855277
17222	2023-07-04 12:24:11	-1.0	1.0	1.0		
17223	2023-07-04 12:24:30	-1.0	1.0	1.0		
17224	2023-07-04 12:24:48	-1.0	1.0	1.0		
17225	2023-07-04 12:25:00				10.598422	59.851663
17226	2023-07-04 12:25:25	-1.0	1.0	1.0		
17227	2023-07-04 12:25:44	-1.0	1.0	1.0		
17228	2023-07-04 12:26:00				10.591808	59.84784
17229	2023-07-04 12:26:03	-1.0	1.0	1.0		
17230	2023-07-04 12:26:21	-1.0	1.0	1.0		
17231	2023-07-04 12:26:39	-1.0	1.0	1.0		
17232	2023-07-04 12:26:58	-1.0	1.0	1.0		
17233	2023-07-04 12:27:00				10.585847	59.843757
17234	2023-07-04 12:27:35	-1.0	1.0	1.0		
17235	2023-07-04 12:27:53	-1.0	1.0	1.0		
17236	2023-07-04 12:28:00				10.580148	59.839552
17237	2023-07-04 12:28:12	-1.0	1.0	1.0		
17238	2023-07-04 12:28:31	-1.0	1.0	1.0		
17239	2023-07-04 12:28:49	-1.0	1.0	1.0		
17240	2023-07-04 12:29:00				10.57518	59.835103
17241	2023-07-04 12:29:08	1.0	1.0	1.0		
17242	2023-07-04 12:29:26	1.0	1.0	1.0		
17243	2023-07-04 12:29:45	1.0	1.0	1.0		
17244	2023-07-04 12:30:00				10.57147	59.830458
17245	2023-07-04 12:30:04	1.0	1.0	1.0		
17246	2023-07-04 12:30:22	1.0	1.0	1.0		
17247	2023-07-04 12:30:41	1.0	1.0	1.0		
17248	2023-07-04 12:31:00	1.0	1.0	1.0	10.568695	59.825463
17249	2023-07-04 12:31:18	1.0	1.0	1.0		
17250	2023-07-04 12:31:37	1.0	1.0	1.0		
17251	2023-07-04 12:31:55	1.0	1.0	1.0		
17252	2023-07-04 12:32:00				10.56698	59.82032
17253	2023-07-04 12:32:14	1.0	1.0	1.0		
17254	2023-07-04 12:32:32	1.0	1.0	1.0		
17255	2023-07-04 12:32:51	1.0	1.0	1.0		
17256	2023-07-04 12:33:00				10.565868	59.815115
17257	2023-07-04 12:33:10	1.0	1.0	1.0		
17258	2023-07-04 12:33:28	1.0	1.0	1.0		
17259	2023-07-04 12:33:47	1.0	1.0	1.0		
17260	2023-07-04 12:34:00				10.564877	59.809875
17261	2023-07-04 12:34:06	1.0	1.0	1.0		
17262	2023-07-04 12:34:25	1.0	1.0	1.0		
17263	2023-07-04 12:34:43	1.0	1.0	1.0		
17264	2023-07-04 12:35:00				10.563925	59.804702
17265	2023-07-04 12:35:02	1.0	1.0	1.0		
17266	2023-07-04 12:35:21	1.0	1.0	1.0		
17267	2023-07-04 12:35:40	1.0	1.0	1.0		
17268	2023-07-04 12:35:59	1.0	1.0	1.0		
17269	2023-07-04 12:36:00				10.56299	59.799477
17270	2023-07-04 12:36:18	1.0	1.0	1.0		
17271	2023-07-04 12:36:36	1.0	1.0	1.0		
17272	2023-07-04 12:36:55	1.0	1.0	1.0		
17273	2023-07-04 12:37:00				10.562068	59.794188
17274	2023-07-04 12:37:13	1.0	1.0	1.0		
17275	2023-07-04 12:37:32	1.0	1.0	1.0		
17276	2023-07-04 12:37:50	1.0	1.0	1.0		
17277	2023-07-04 12:38:00				10.56117	59.788867
17278	2023-07-04 12:38:09	1.0	1.0	1.0		
17279	2023-07-04 12:38:27	1.0	1.0	1.0		
17280	2023-07-04 12:38:46	1.0	1.0	1.0		
17281	2023-07-04 12:39:00				10.559932	59.783492
17282	2023-07-04 12:39:04	1.0	1.0	1.0		
17283	2023-07-04 12:39:23	1.0	1.0	1.0		
17284	2023-07-04 12:39:41	1.0	1.0	1.0		
17285	2023-07-04 12:40:00	1.0	1.0	1.0	10.558652	59.778262
17286	2023-07-04 12:40:18	1.0	1.0	1.0		
17287	2023-07-04 12:40:36	1.0	1.0	1.0		
17288	2023-07-04 12:40:55	1.0	1.0	1.0		
17289	2023-07-04 12:41:00				10.557293	59.772865
17290	2023-07-04 12:41:13	1.0	1.0	1.0		
17291	2023-07-04 12:41:32	1.0	1.0	1.0		
17292	2023-07-04 12:41:50	1.0	1.0	1.0		
17293	2023-07-04 12:42:00				10.556	59.767587
17294	2023-07-04 12:42:09	1.0	1.0	1.0		
17295	2023-07-04 12:42:27	1.0	1.0	1.0		
17296	2023-07-04 12:42:46	1.0	1.0	1.0		
17297	2023-07-04 12:43:00				10.554692	59.762295
17298	2023-07-04 12:43:23	1.0	1.0	1.0		
17299	2023-07-04 12:43:41	1.0	1.0	1.0		
17300	2023-07-04 12:44:00	1.0	1.0	1.0	10.553487	59.757053
17301	2023-07-04 12:44:18	1.0	1.0	1.0		
17302	2023-07-04 12:44:37	1.0	1.0	1.0		
17303	2023-07-04 12:44:55	1.0	1.0	1.0		
17304	2023-07-04 12:45:00				10.552952	59.751743
17305	2023-07-04 12:45:14	1.0	1.0	1.0		
17306	2023-07-04 12:45:33	1.0	1.0	1.0		
17307	2023-07-04 12:45:51	1.0	1.0	1.0		
17308	2023-07-04 12:46:00				10.55286	59.746373
17309	2023-07-04 12:46:10	1.0	1.0	1.0		
17310	2023-07-04 12:46:28	1.0	1.0	1.0		
17311	2023-07-04 12:46:47	1.0	1.0	1.0		
17312	2023-07-04 12:47:00				10.553008	59.74107
17313	2023-07-04 12:47:24	1.0	1.0	1.0		
17314	2023-07-04 12:47:42	1.0	1.0	1.0		
17315	2023-07-04 12:48:00				10.554763	59.735882
17316	2023-07-04 12:48:01	1.0	1.0	1.0		
17317	2023-07-04 12:48:19	1.0	1.0	1.0		
17318	2023-07-04 12:48:38	1.0	1.0	1.0		
17319	2023-07-04 12:48:56	1.0	1.0	1.0		
17320	2023-07-04 12:49:00				10.558778	59.7311
17321	2023-07-04 12:49:15	1.0	1.0	1.0		
17322	2023-07-04 12:49:33	1.0	1.0	1.0		
17323	2023-07-04 12:49:52	1.0	1.0	1.0		
17324	2023-07-04 12:50:00				10.563853	59.72654
17325	2023-07-04 12:50:10	1.0	1.0	1.0		
17326	2023-07-04 12:50:29	1.0	1.0	1.0		
17327	2023-07-04 12:50:47	1.0	1.0	1.0		
17328	2023-07-04 12:51:00				10.568907	59.722122
17329	2023-07-04 12:51:06	1.0	1.0	1.0		
17330	2023-07-04 12:51:24	1.0	1.0	1.0		
17331	2023-07-04 12:51:43	1.0	1.0	1.0		
17332	2023-07-04 12:52:00				10.573057	59.717503
17333	2023-07-04 12:52:01	1.0	1.0	1.0		
17334	2023-07-04 12:52:20	1.0	1.0	1.0		
17335	2023-07-04 12:52:38	1.0	1.0	1.0		
17336	2023-07-04 12:52:57	1.0	1.0	1.0		
17337	2023-07-04 12:53:00				10.575567	59.712595
17338	2023-07-04 12:53:15	1.0	1.0	1.0		
17339	2023-07-04 12:53:34	1.0	1.0	1.0		
17340	2023-07-04 12:53:52	1.0	1.0	1.0		
17341	2023-07-04 12:54:00				10.578342	59.707575
17342	2023-07-04 12:54:11	1.0	1.0	1.0		
17343	2023-07-04 12:54:29	1.0	1.0	1.0		
17344	2023-07-04 12:54:48	1.0	1.0	1.0		
