station_id,station_code,station_name,sample_date,depth1,depth2,DOC_mg/L C,DOC_mg/l,Farge_mg Pt/l,NH4-N_µg/l,NO3+NO2-N_µg/l,NO3-N_µg/l,P-PO4_µg/l P,PO4-P_µg/l,STS_mg/l,SiO2_mg/l,TOC_mg/l,TOTN_µg/l,TOTP/F_µg/l P,TOTP_P_µg/l P,TSM_mg/l,UV-Abs. 410nm_Abs/cm
40352,DRA1,Drammenselva v/Krokstadelva,1991-06-05 00:00:00,0,0,,,,,,166.0,,2.0,,,,318.0,,,1.4,
40352,DRA1,Drammenselva v/Krokstadelva,1991-07-12 00:00:00,0,0,,,,,,148.0,,2.0,,,,326.0,,,1.32,
40352,DRA1,Drammenselva v/Krokstadelva,1991-08-12 00:00:00,0,0,,,,,,240.0,,1.0,,,,312.0,,,3.18,
40352,DRA1,Drammenselva v/Krokstadelva,1991-09-09 00:00:00,0,0,,,,,,149.0,,1.0,,,,356.0,,,1.33,
40352,DRA1,Drammenselva v/Krokstadelva,1991-10-17 00:00:00,0,0,,,,,,150.0,,2.0,,,2.29,296.0,,,1.93,
40352,DRA1,Drammenselva v/Krokstadelva,1991-11-12 00:00:00,0,0,,,,,,290.0,,2.0,,,,428.0,,,1.85,
40352,DRA1,Drammenselva v/Krokstadelva,1991-12-09 00:00:00,0,0,,,,,,270.0,,3.0,,,,416.0,,,1.98,
40352,DRA1,Drammenselva v/Krokstadelva,1992-01-22 00:00:00,0,0,,,,,,240.0,,1.0,,,,351.0,,,1.04,
40352,DRA1,Drammenselva v/Krokstadelva,1992-02-10 00:00:00,0,0,,,,22.0,,275.0,,2.0,,,,395.0,,,1.39,
40352,DRA1,Drammenselva v/Krokstadelva,1992-03-10 00:00:00,0,0,,,,30.0,,305.0,,3.0,,,,435.0,,,2.89,
40352,DRA1,Drammenselva v/Krokstadelva,1992-04-06 00:00:00,0,0,,,,18.0,,370.0,,2.0,,,,464.0,,,1.98,
40352,DRA1,Drammenselva v/Krokstadelva,1992-05-07 00:00:00,0,0,,,,26.0,,325.0,,2.0,,,,477.0,,,2.71,
40352,DRA1,Drammenselva v/Krokstadelva,1992-06-11 00:00:00,0,0,2.9,,,18.0,,135.0,,1.0,,,2.9,308.0,,,2.51,
40352,DRA1,Drammenselva v/Krokstadelva,1992-07-06 00:00:00,0,0,,,,35.0,,150.0,,1.0,,,,330.0,,,1.39,
40352,DRA1,Drammenselva v/Krokstadelva,1992-08-10 00:00:00,0,0,,,,23.0,,100.0,,2.0,,,,282.0,,,2.11,
40352,DRA1,Drammenselva v/Krokstadelva,1992-09-03 00:00:00,0,0,,,,21.0,,139.0,,1.0,,,,293.0,,,1.84,
40352,DRA1,Drammenselva v/Krokstadelva,1992-10-07 00:00:00,0,0,,,,13.0,,190.0,,0.5,,,,335.0,,,0.68,
40352,DRA1,Drammenselva v/Krokstadelva,1992-11-13 00:00:00,0,0,,,,18.0,,875.0,,3.0,,,,1005.0,,,2.51,
40352,DRA1,Drammenselva v/Krokstadelva,1992-12-01 00:00:00,0,0,,,,12.0,,282.0,,1.0,,,,355.0,,,0.89,
40352,DRA1,Drammenselva v/Krokstadelva,1993-01-13 00:00:00,0,0,,,,13.0,,295.0,,1.0,,,,415.0,,,1.23,
40352,DRA1,Drammenselva v/Krokstadelva,1993-02-15 00:00:00,0,0,,,,13.0,,280.0,,1.0,,,,400.0,,,1.01,
40352,DRA1,Drammenselva v/Krokstadelva,1993-03-15 00:00:00,0,0,,,,13.0,,270.0,,4.0,,,2.3,405.0,,,5.18,
40352,DRA1,Drammenselva v/Krokstadelva,1993-04-13 00:00:00,0,0,,,,13.0,,270.0,,2.0,,,2.5,415.0,,,1.01,
40352,DRA1,Drammenselva v/Krokstadelva,1993-05-19 00:00:00,0,0,,,,8.0,,245.0,,1.0,,,2.8,355.0,,,1.74,
40352,DRA1,Drammenselva v/Krokstadelva,1993-06-08 00:00:00,0,0,,,,16.0,,215.0,,1.0,,,2.6,380.0,,,1.71,
40352,DRA1,Drammenselva v/Krokstadelva,1993-07-05 00:00:00,0,0,,,,13.0,,132.0,,1.0,,,2.8,315.0,,,1.22,
40352,DRA1,Drammenselva v/Krokstadelva,1993-08-10 00:00:00,0,0,,,,10.0,,150.0,,0.5,,,2.5,325.0,,,1.68,
40352,DRA1,Drammenselva v/Krokstadelva,1993-09-12 00:00:00,0,0,,,,16.0,,185.0,,1.0,,,2.8,375.0,,,1.46,
40352,DRA1,Drammenselva v/Krokstadelva,1993-10-14 00:00:00,0,0,,,,17.0,,295.0,,2.0,,,3.6,490.0,,,2.06,
40352,DRA1,Drammenselva v/Krokstadelva,1993-11-10 00:00:00,0,0,,,,21.0,,255.0,,1.0,,,3.6,410.0,,,0.81,
40352,DRA1,Drammenselva v/Krokstadelva,1993-12-07 00:00:00,0,0,,,,21.0,,335.0,,1.0,,,2.8,500.0,,,0.74,
40352,DRA1,Drammenselva v/Krokstadelva,1994-01-17 00:00:00,0,0,,,,12.0,,265.0,,1.0,,,,385.0,,,0.92,
40352,DRA1,Drammenselva v/Krokstadelva,1994-02-17 00:00:00,0,0,,,,16.0,,270.0,,2.0,,,,415.0,,,0.82,
40352,DRA1,Drammenselva v/Krokstadelva,1994-03-14 00:00:00,0,0,,,,18.0,,350.0,,2.0,,,2.4,460.0,,,1.39,
40352,DRA1,Drammenselva v/Krokstadelva,1994-04-11 00:00:00,0,0,,,,14.0,,545.0,,5.0,,,3.7,910.0,,,5.44,
40352,DRA1,Drammenselva v/Krokstadelva,1994-05-10 00:00:00,0,0,,,,8.0,,265.0,,2.0,,,2.6,405.0,,,3.35,
40352,DRA1,Drammenselva v/Krokstadelva,1994-06-13 00:00:00,0,0,,,,12.0,,250.0,,2.0,,,3.1,410.0,,,1.34,
40352,DRA1,Drammenselva v/Krokstadelva,1994-07-18 00:00:00,0,0,,,,11.0,,160.0,,2.0,,,3.1,395.0,,,3.07,
40352,DRA1,Drammenselva v/Krokstadelva,1994-08-18 00:00:00,0,0,,,,21.0,,165.0,,2.0,,,2.5,375.0,,,3.95,
40352,DRA1,Drammenselva v/Krokstadelva,1994-09-12 00:00:00,0,0,,,,17.0,,870.0,,0.5,,,4.5,1080.0,,,4.15,
40352,DRA1,Drammenselva v/Krokstadelva,1994-10-17 00:00:00,0,0,,,,27.0,,225.0,,1.0,,,2.9,395.0,,,4.38,
40352,DRA1,Drammenselva v/Krokstadelva,1994-11-07 00:00:00,0,0,,,,23.0,,335.0,,0.5,,,3.1,520.0,,,1.27,
40352,DRA1,Drammenselva v/Krokstadelva,1994-12-07 00:00:00,0,0,,,,16.0,,275.0,,0.5,,,3.1,405.0,,,0.82,
40352,DRA1,Drammenselva v/Krokstadelva,1995-01-16 00:00:00,0,0,,,,17.0,,290.0,,0.5,,,,430.0,,,1.43,
40352,DRA1,Drammenselva v/Krokstadelva,1995-02-13 00:00:00,0,0,,,,18.0,,310.0,,0.5,,2.4,,440.0,,,0.68,
40352,DRA1,Drammenselva v/Krokstadelva,1995-03-16 00:00:00,0,0,,,,18.0,,310.0,,1.0,,2.3,2.8,440.0,,,0.68,
40352,DRA1,Drammenselva v/Krokstadelva,1995-04-13 00:00:00,0,0,,,,3.0,,530.0,,2.0,,2.8,3.5,685.0,,,5.42,
40352,DRA1,Drammenselva v/Krokstadelva,1995-05-08 00:00:00,0,0,,,,3.0,,285.0,,2.0,,2.7,4.5,400.0,,,4.27,
40352,DRA1,Drammenselva v/Krokstadelva,1995-06-02 00:00:00,0,0,,,,,,435.0,,9.0,,,4.0,685.0,,,18.2,
40352,DRA1,Drammenselva v/Krokstadelva,1995-06-04 00:00:00,0,0,,,,,,305.0,,7.0,,,4.0,495.0,,,9.6,
40352,DRA1,Drammenselva v/Krokstadelva,1995-06-06 00:00:00,0,0,,,,8.0,,280.0,,7.0,,2.8,4.5,455.0,,,5.69,
40352,DRA1,Drammenselva v/Krokstadelva,1995-06-08 00:00:00,0,0,,,,,,395.0,,6.0,,2.7,4.5,515.0,,,10.1,
40352,DRA1,Drammenselva v/Krokstadelva,1995-06-10 00:00:00,0,0,,,,,,295.0,,2.0,,2.7,4.0,540.0,,,5.9,
40352,DRA1,Drammenselva v/Krokstadelva,1995-06-12 00:00:00,0,0,,,,,,280.0,,2.0,,2.6,3.9,435.0,,,4.8,
40352,DRA1,Drammenselva v/Krokstadelva,1995-06-14 00:00:00,0,0,,,,,,535.0,,4.0,,2.9,4.3,725.0,,,9.4,
40352,DRA1,Drammenselva v/Krokstadelva,1995-06-16 00:00:00,0,0,,,,,,435.0,,2.0,,3.0,4.1,575.0,,,5.6,
40352,DRA1,Drammenselva v/Krokstadelva,1995-06-18 00:00:00,0,0,,,,,,310.0,,3.0,,2.7,3.9,485.0,,,3.3,
40352,DRA1,Drammenselva v/Krokstadelva,1995-06-20 00:00:00,0,0,,,,,,305.0,,2.0,,2.8,4.0,480.0,,,2.6,
40352,DRA1,Drammenselva v/Krokstadelva,1995-06-22 00:00:00,0,0,,,,,,285.0,,2.0,,2.8,3.8,465.0,,,3.3,
40352,DRA1,Drammenselva v/Krokstadelva,1995-06-24 00:00:00,0,0,,,,,,290.0,,1.0,,1.1,3.8,470.0,,,2.0,
40352,DRA1,Drammenselva v/Krokstadelva,1995-06-26 00:00:00,0,0,,,,,,280.0,,0.5,,1.1,3.7,460.0,,,2.1,
40352,DRA1,Drammenselva v/Krokstadelva,1995-06-28 00:00:00,0,0,,,,,,255.0,,2.0,,2.6,3.8,445.0,,,2.1,
40352,DRA1,Drammenselva v/Krokstadelva,1995-06-30 00:00:00,0,0,,,,,,240.0,,1.0,,2.5,3.6,415.0,,,2.0,
40352,DRA1,Drammenselva v/Krokstadelva,1995-07-05 00:00:00,0,0,,,,,,225.0,,1.0,,,3.7,425.0,,,3.4,
40352,DRA1,Drammenselva v/Krokstadelva,1995-07-13 00:00:00,0,0,,,,9.0,,230.0,,1.0,,2.4,4.3,425.0,,,1.55,
40352,DRA1,Drammenselva v/Krokstadelva,1995-07-21 00:00:00,0,0,,,,,,225.0,,1.0,,,4.2,415.0,,,1.53,
40352,DRA1,Drammenselva v/Krokstadelva,1995-07-27 00:00:00,0,0,,,,,,215.0,,0.5,,,3.6,365.0,,,1.04,
40352,DRA1,Drammenselva v/Krokstadelva,1995-08-02 00:00:00,0,0,,,,,,215.0,,0.5,,,3.6,375.0,,,1.53,
40352,DRA1,Drammenselva v/Krokstadelva,1995-08-09 00:00:00,0,0,,,,,,175.0,,0.5,,,3.2,360.0,,,1.36,
40352,DRA1,Drammenselva v/Krokstadelva,1995-08-16 00:00:00,0,0,,,,24.0,,200.0,,0.5,,2.1,3.7,415.0,,,1.47,
40352,DRA1,Drammenselva v/Krokstadelva,1995-08-23 00:00:00,0,0,,,,,,139.0,,1.0,,,3.2,290.0,,,1.53,
40352,DRA1,Drammenselva v/Krokstadelva,1995-08-31 00:00:00,0,0,,,,,,185.0,,0.5,,,3.5,395.0,,,1.2,
40352,DRA1,Drammenselva v/Krokstadelva,1995-09-19 00:00:00,0,0,,,,19.0,,240.0,,1.0,,2.3,3.6,425.0,,,1.96,
40352,DRA1,Drammenselva v/Krokstadelva,1995-10-10 00:00:00,0,0,,,,23.0,,255.0,,1.0,,2.5,2.9,400.0,,,1.85,
40352,DRA1,Drammenselva v/Krokstadelva,1995-11-15 00:00:00,0,0,,,,22.0,,255.0,,1.0,,2.5,3.4,410.0,,,1.03,
40352,DRA1,Drammenselva v/Krokstadelva,1995-12-11 00:00:00,0,0,,,,17.0,,260.0,,1.0,,2.3,,420.0,,,0.79,
40352,DRA1,Drammenselva v/Krokstadelva,1996-01-15 00:00:00,0,0,,,,24.0,,240.0,,1.0,,2.1,,395.0,,,1.2,
40352,DRA1,Drammenselva v/Krokstadelva,1996-02-13 00:00:00,0,0,,,,24.0,,240.0,,1.0,,2.1,,365.0,,,1.13,
40352,DRA1,Drammenselva v/Krokstadelva,1996-03-15 00:00:00,0,0,,,,21.0,,260.0,,1.0,,2.2,,385.0,,,0.93,
40352,DRA1,Drammenselva v/Krokstadelva,1996-04-14 00:00:00,0,0,,,,24.0,,375.0,,6.0,,2.2,,570.0,,,6.76,
40352,DRA1,Drammenselva v/Krokstadelva,1996-05-14 00:00:00,0,0,,,,15.0,,315.0,,2.0,,2.3,4.2,475.0,,,3.04,
40352,DRA1,Drammenselva v/Krokstadelva,1996-05-20 00:00:00,0,0,,,,12.0,,355.0,,3.0,,2.4,3.6,520.0,,,3.12,
40352,DRA1,Drammenselva v/Krokstadelva,1996-05-22 00:00:00,0,0,,,,15.0,,350.0,,2.0,,2.5,3.6,520.0,,,1.69,
40352,DRA1,Drammenselva v/Krokstadelva,1996-05-24 00:00:00,0,0,,,,12.0,,290.0,,1.0,,,3.2,445.0,,,1.86,
40352,DRA1,Drammenselva v/Krokstadelva,1996-05-26 00:00:00,0,0,,,,11.0,,265.0,,1.0,,,3.1,410.0,,,1.67,
40352,DRA1,Drammenselva v/Krokstadelva,1996-05-28 00:00:00,0,0,,,,11.0,,240.0,,1.0,,2.2,3.2,385.0,,,1.51,
40352,DRA1,Drammenselva v/Krokstadelva,1996-05-30 00:00:00,0,0,,,,11.0,,230.0,,1.0,,,3.4,355.0,,,1.5,
40352,DRA1,Drammenselva v/Krokstadelva,1996-06-01 00:00:00,0,0,,,,9.0,,260.0,,2.0,,2.8,3.0,430.0,,,2.0,
40352,DRA1,Drammenselva v/Krokstadelva,1996-06-03 00:00:00,0,0,,,,12.0,,260.0,,2.0,,2.2,3.3,430.0,,,2.45,
40352,DRA1,Drammenselva v/Krokstadelva,1996-06-05 00:00:00,0,0,,,,12.0,,225.0,,1.0,,,3.5,250.0,,,2.4,
40352,DRA1,Drammenselva v/Krokstadelva,1996-06-07 00:00:00,0,0,,,,13.0,,250.0,,1.0,,,2.9,445.0,,,1.12,
40352,DRA1,Drammenselva v/Krokstadelva,1996-06-09 00:00:00,0,0,,,,13.0,,245.0,,1.0,,,3.5,425.0,,,1.2,
40352,DRA1,Drammenselva v/Krokstadelva,1996-06-11 00:00:00,0,0,,,,13.0,,230.0,,1.0,,1.9,3.1,380.0,,,2.22,
40352,DRA1,Drammenselva v/Krokstadelva,1996-06-13 00:00:00,0,0,,,,3.0,,235.0,,,,,3.1,395.0,,,1.8,
40352,DRA1,Drammenselva v/Krokstadelva,1996-06-15 00:00:00,0,0,,,,7.0,,235.0,,1.0,,,3.3,390.0,,,2.0,
40352,DRA1,Drammenselva v/Krokstadelva,1996-06-17 00:00:00,0,0,,,,13.0,,230.0,,1.0,,1.8,3.4,390.0,,,1.79,
40352,DRA1,Drammenselva v/Krokstadelva,1996-06-21 00:00:00,0,0,,,,11.0,,220.0,,1.0,,,3.8,380.0,,,2.4,
40352,DRA1,Drammenselva v/Krokstadelva,1996-06-29 00:00:00,0,0,,,,11.0,,230.0,,2.0,,1.9,3.7,430.0,,,2.23,
40352,DRA1,Drammenselva v/Krokstadelva,1996-07-06 00:00:00,0,0,,,,12.0,,245.0,,2.0,,2.0,5.5,420.0,,,4.61,
40352,DRA1,Drammenselva v/Krokstadelva,1996-07-22 00:00:00,0,0,,,,12.0,,230.0,,3.0,,2.0,3.6,415.0,,,1.47,
40352,DRA1,Drammenselva v/Krokstadelva,1996-08-13 00:00:00,0,0,,,,29.0,,225.0,,1.0,,1.7,,455.0,,,1.78,
40352,DRA1,Drammenselva v/Krokstadelva,1996-09-16 00:00:00,0,0,,,,27.0,,235.0,,1.0,,2.0,,445.0,,,1.35,
40352,DRA1,Drammenselva v/Krokstadelva,1996-10-17 00:00:00,0,0,,,,33.0,,275.0,,2.0,,2.2,,460.0,,,1.02,
40352,DRA1,Drammenselva v/Krokstadelva,1996-11-18 00:00:00,0,0,,,,21.0,,630.0,,3.0,,2.7,,830.0,,,3.36,
40352,DRA1,Drammenselva v/Krokstadelva,1996-12-13 00:00:00,0,0,,,,16.0,,365.0,,2.0,,2.4,,510.0,,,0.97,
40352,DRA1,Drammenselva v/Krokstadelva,1997-01-15 00:00:00,0,0,,,,21.0,,280.0,,1.0,,2.1,,420.0,,,0.87,
40352,DRA1,Drammenselva v/Krokstadelva,1997-02-13 00:00:00,0,0,,,,24.0,,335.0,,1.0,,2.5,,470.0,,,0.95,
40352,DRA1,Drammenselva v/Krokstadelva,1997-03-14 00:00:00,0,0,,,,18.0,,425.0,,2.0,,2.6,,570.0,,,2.3,
40352,DRA1,Drammenselva v/Krokstadelva,1997-04-15 00:00:00,0,0,,,,14.0,,290.0,,2.0,,2.2,,435.0,,,1.87,
40352,DRA1,Drammenselva v/Krokstadelva,1997-05-13 00:00:00,0,0,,,,18.0,,300.0,,2.0,,2.6,,475.0,,,2.68,
40352,DRA1,Drammenselva v/Krokstadelva,1997-06-17 00:00:00,0,0,,,,12.0,,175.0,,0.9,,2.1,3.5,355.0,,,1.76,
40352,DRA1,Drammenselva v/Krokstadelva,1997-07-14 00:00:00,0,0,,,,14.0,,220.0,,2.0,,2.2,,415.0,,,1.73,
40352,DRA1,Drammenselva v/Krokstadelva,1997-08-14 00:00:00,0,0,,,,10.0,,175.0,,0.9,,2.0,,360.0,,,1.65,
40352,DRA1,Drammenselva v/Krokstadelva,1997-09-14 00:00:00,0,0,,,,18.0,,190.0,,1.0,,2.4,,380.0,,,1.22,
40352,DRA1,Drammenselva v/Krokstadelva,1997-10-14 00:00:00,0,0,,,,20.0,,250.0,,1.0,,2.2,,420.0,,,1.26,
40352,DRA1,Drammenselva v/Krokstadelva,1997-11-15 00:00:00,0,0,,,,14.0,,440.0,,1.0,,2.9,,600.0,,,2.02,
40352,DRA1,Drammenselva v/Krokstadelva,1997-12-15 00:00:00,0,0,,,,15.0,,405.0,,5.0,,3.0,,550.0,,,1.4,
40352,DRA1,Drammenselva v/Krokstadelva,1998-01-16 00:00:00,0,0,,,,12.0,,245.0,,0.8,,2.9,,335.0,,,1.8,
40352,DRA1,Drammenselva v/Krokstadelva,1998-02-15 00:00:00,0,0,,,,13.0,,295.0,,0.8,,2.4,,445.0,,,1.13,
40352,DRA1,Drammenselva v/Krokstadelva,1998-03-15 00:00:00,0,0,,,,14.0,,285.0,,1.0,,2.3,,415.0,,,1.45,
40352,DRA1,Drammenselva v/Krokstadelva,1998-04-15 00:00:00,0,0,,,,16.0,,355.0,,1.0,,2.6,,490.0,,,1.65,
40352,DRA1,Drammenselva v/Krokstadelva,1998-05-16 00:00:00,0,0,,,,8.0,,245.0,,2.0,,2.4,,390.0,,,1.97,
40352,DRA1,Drammenselva v/Krokstadelva,1998-06-16 00:00:00,0,0,,,,16.0,,235.0,,1.0,,2.3,,395.0,,,1.81,
40352,DRA1,Drammenselva v/Krokstadelva,1998-07-15 00:00:00,0,0,,,,16.0,,230.0,,1.0,,2.3,3.4,425.0,,,1.57,
40352,DRA1,Drammenselva v/Krokstadelva,1998-08-16 00:00:00,0,0,,,,18.0,,215.0,,0.9,,2.1,,415.0,,,0.98,
40352,DRA1,Drammenselva v/Krokstadelva,1998-09-15 00:00:00,0,0,,,,22.0,,260.0,,3.0,,2.7,,500.0,,,3.04,
40352,DRA1,Drammenselva v/Krokstadelva,1998-10-14 00:00:00,0,0,,,,24.0,,215.0,,0.9,,2.4,,420.0,,,0.78,
40352,DRA1,Drammenselva v/Krokstadelva,1998-11-15 00:00:00,0,0,,,,20.0,,305.0,,1.0,,2.8,,510.0,,,1.21,
40352,DRA1,Drammenselva v/Krokstadelva,1998-12-15 00:00:00,0,0,,,,14.0,,290.0,,0.7,,2.6,,425.0,,,0.67,
40352,DRA1,Drammenselva v/Krokstadelva,1999-02-09 00:00:00,0,0,,,,15.0,,408.0,,1.8,,2.5672266336,2.33,476.0,,,0.5,
40352,DRA1,Drammenselva v/Krokstadelva,1999-02-23 00:00:00,0,0,,,,23.0,,289.0,,0.47,,2.3532910808,2.27,353.0,,,0.5,
40352,DRA1,Drammenselva v/Krokstadelva,1999-03-16 00:00:00,0,0,,,,31.0,,273.0,,0.47,,2.139355528,2.28,393.0,,,0.5,
40352,DRA1,Drammenselva v/Krokstadelva,1999-04-29 00:00:00,0,0,,,,12.0,,293.0,,3.2,,2.5672266336,3.61,421.0,,,3.2,
40352,DRA1,Drammenselva v/Krokstadelva,1999-05-20 00:00:00,0,0,,,,24.0,,237.0,,0.97,,2.5672266336,3.44,403.0,,,0.8,
40352,DRA1,Drammenselva v/Krokstadelva,1999-05-25 00:00:00,0,0,,,,5.0,,217.0,,5.3,,2.5672266336,2.9,367.0,,,2.4,
40352,DRA1,Drammenselva v/Krokstadelva,1999-06-01 00:00:00,0,0,,,,6.0,,208.0,,4.4,,2.3532910808,2.96,356.0,,,1.9,
40352,DRA1,Drammenselva v/Krokstadelva,1999-06-09 00:00:00,0,0,,,,7.0,,213.0,,1.9,,2.7811621864,3.31,365.0,,,3.67,
40352,DRA1,Drammenselva v/Krokstadelva,1999-06-14 00:00:00,0,0,,,,9.0,,326.0,,0.5,,2.9950977392,4.13,491.0,,,4.62,
40352,DRA1,Drammenselva v/Krokstadelva,1999-06-22 00:00:00,0,0,,,,4.0,,224.0,,1.8,,2.3532910808,3.18,374.0,,,1.73,
40352,DRA1,Drammenselva v/Krokstadelva,1999-06-29 00:00:00,0,0,,,,25.0,,373.0,,2.9,,3.4229688448,4.82,653.0,,,20.6,
40352,DRA1,Drammenselva v/Krokstadelva,1999-07-26 00:00:00,0,0,,,,11.0,,176.0,,0.5,,2.3532910808,3.39,317.0,,,0.9,
40352,DRA1,Drammenselva v/Krokstadelva,1999-08-30 00:00:00,0,0,,,,23.0,,173.0,,0.5,,2.3532910808,3.6,373.0,,,0.5,
40352,DRA1,Drammenselva v/Krokstadelva,1999-09-28 00:00:00,0,0,,,,26.0,,248.0,,2.0,,2.3532910808,4.09,447.0,,,2.5,
40352,DRA1,Drammenselva v/Krokstadelva,1999-10-26 00:00:00,0,0,,,,31.0,,312.0,,5.0,,3.4229688448,3.55,577.0,,,4.6,
40352,DRA1,Drammenselva v/Krokstadelva,1999-11-30 00:00:00,0,0,,,,40.0,,253.0,,4.3,,2.5672266336,3.58,524.0,,,0.7,
40352,DRA1,Drammenselva v/Krokstadelva,1999-12-16 00:00:00,0,0,,,,22.0,,264.0,,0.52,,2.7811621864,3.03,453.0,,,0.5,
40352,DRA1,Drammenselva v/Krokstadelva,2000-01-26 00:00:00,0,0,,,,20.0,,277.0,,1.8,,2.9950977392,2.44,412.0,,,0.9,
40352,DRA1,Drammenselva v/Krokstadelva,2000-02-23 00:00:00,0,0,,,,29.0,,259.0,,1.8,,2.7811621864,2.33,379.0,,,0.9,
40352,DRA1,Drammenselva v/Krokstadelva,2000-03-30 00:00:00,0,0,,,,27.0,,257.0,,1.8,,2.3532910808,2.5,402.0,,,1.1,
40352,DRA1,Drammenselva v/Krokstadelva,2000-04-27 00:00:00,0,0,,,,23.0,,247.0,,2.0,,3.6369043976,3.68,488.0,,,2.3,
40352,DRA1,Drammenselva v/Krokstadelva,2000-05-03 00:00:00,0,0,,,,17.0,,245.0,,8.3,,4.278711056,3.83,505.0,,,9.1,
40352,DRA1,Drammenselva v/Krokstadelva,2000-05-09 00:00:00,0,0,,,,11.0,,249.0,,1.0,,2.9950977392,3.17,412.0,,,1.4,
40352,DRA1,Drammenselva v/Krokstadelva,2000-05-15 00:00:00,0,0,,,,24.0,,196.0,,2.0,,2.7811621864,3.03,446.0,,,1.2,
40352,DRA1,Drammenselva v/Krokstadelva,2000-05-22 00:00:00,0,0,,,,34.0,,361.0,,2.0,,2.5672266336,2.65,489.0,,,1.1,
40352,DRA1,Drammenselva v/Krokstadelva,2000-05-30 00:00:00,0,0,,,,41.0,,261.0,,3.0,,2.9950977392,3.3,536.0,,,2.5,
40352,DRA1,Drammenselva v/Krokstadelva,2000-06-05 00:00:00,0,0,,,,15.0,,255.0,,2.0,,3.209033292,2.9,485.0,,,0.8,
40352,DRA1,Drammenselva v/Krokstadelva,2000-06-14 00:00:00,0,0,,,,,,255.0,,3.0,,2.9950977392,3.3,468.0,,,0.5,
40352,DRA1,Drammenselva v/Krokstadelva,2000-06-21 00:00:00,0,0,,,,36.0,,217.0,,2.0,,2.7811621864,2.9,429.0,,,1.2,
40352,DRA1,Drammenselva v/Krokstadelva,2000-06-27 00:00:00,0,0,,,,16.0,,214.0,,3.0,,2.7811621864,3.3,476.0,,,1.6,
40352,DRA1,Drammenselva v/Krokstadelva,2000-07-18 00:00:00,0,0,,,,31.0,,186.0,,3.0,,2.7811621864,3.5,351.0,,,2.0,
40352,DRA1,Drammenselva v/Krokstadelva,2000-08-30 00:00:00,0,0,,,,38.0,,58.0,,1.0,,2.7811621864,3.3,677.0,,,2.4,
40352,DRA1,Drammenselva v/Krokstadelva,2000-09-26 00:00:00,0,0,,,,39.0,,174.0,,4.0,,2.7811621864,2.8,351.0,,,2.0,
40352,DRA1,Drammenselva v/Krokstadelva,2000-10-31 00:00:00,0,0,,,,25.0,,337.0,,4.0,,5.9901954784,6.4,635.0,,,28.5,
