station_id,station_code,station_name,sample_date,DOC_mg/L C,outlier_DOC_mg/L C,Farge_mg Pt/l,outlier_Farge_mg Pt/l,NH4-N_µg/l,outlier_NH4-N_µg/l,NO3-N_µg/l,outlier_NO3-N_µg/l,PO4-P_µg/l,outlier_PO4-P_µg/l,STS_mg/l,outlier_STS_mg/l,SiO2_mg/l,outlier_SiO2_mg/l,TOC_mg/l,outlier_TOC_mg/l,TOTN_µg/l,outlier_TOTN_µg/l,TOTP/F_µg/l P,outlier_TOTP/F_µg/l P,TOTP_P_µg/l P,outlier_TOTP_P_µg/l P,TOTP_µg/l,outlier_TOTP_µg/l,TSM_mg/l,outlier_TSM_mg/l,UV-Abs. 254nm_Abs/cm,outlier_UV-Abs. 254nm_Abs/cm,UV-Abs. 410nm_Abs/cm,outlier_UV-Abs. 410nm_Abs/cm
40352,DRA1,Drammenselva v/Krokstadelva,2015-08-04 10:00:00,,,,,17.0,False,150.0,False,1.0,False,,,,,3.3,False,335.0,False,,,,,5.0,False,1.12,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2015-09-03 15:00:00,,,,,2.0,False,300.0,False,32.0,True,,,,,7.6,False,735.0,False,,,,,47.0,True,29.3,True,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2015-10-06 08:30:00,,,,,11.0,False,170.0,False,2.0,False,,,,,4.2,False,410.0,False,,,,,6.0,False,1.83,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2015-11-10 13:00:00,,,,,4.0,False,230.0,False,2.0,False,,,,,4.1,False,410.0,False,,,,,7.0,False,2.1,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2015-12-08 10:00:00,,,,,2.0,False,280.0,False,2.0,False,,,,,3.9,False,460.0,False,,,,,6.0,False,2.31,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2016-01-05 10:45:00,,,,,9.0,False,280.0,False,2.0,False,,,,,3.3,False,455.0,False,,,,,5.0,False,1.35,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2016-02-09 11:00:00,,,,,6.0,False,390.0,False,13.0,False,,,,,3.4,False,610.0,False,,,,,22.0,False,10.35,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2016-03-08 11:00:00,,,,,12.0,False,220.0,False,3.0,False,,,,,2.7,False,370.0,False,,,,,5.0,False,1.04,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2016-04-05 13:00:00,,,,,10.0,False,460.0,False,16.0,False,,,,,3.9,False,690.0,False,,,,,23.0,False,18.8,True,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2016-05-10 17:45:00,,,,,10.0,False,220.0,False,6.0,False,,,,,3.4,False,455.0,False,,,,,14.0,False,1.98,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2016-05-18 12:30:00,,,,,7.0,False,200.0,False,2.0,False,,,,,3.2,False,385.0,False,,,,,5.0,False,0.96,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2016-05-25 11:00:00,,,,,2.0,False,230.0,False,2.0,False,,,,,3.1,False,410.0,False,,,,,5.0,False,3.05,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2016-06-09 11:45:00,,,,,2.0,False,150.0,False,1.0,False,,,,,3.5,False,365.0,False,,,,,6.0,False,1.72,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2016-06-15 11:00:00,,,,,15.0,False,170.0,False,1.0,False,,,,,3.4,False,370.0,False,,,,,5.0,False,1.41,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2016-06-23 09:00:00,,,,,6.0,False,140.0,False,1.0,False,,,,,3.3,False,315.0,False,,,,,4.0,False,1.47,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2016-07-06 13:15:00,,,,,36.0,False,150.0,False,1.0,False,,,,,3.4,False,355.0,False,,,,,6.0,False,1.36,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2016-08-08 10:40:00,,,,,3.0,False,180.0,False,11.0,False,,,,,5.9,False,450.0,False,,,,,12.0,False,4.13,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2016-09-06 07:30:00,,,,,16.0,False,150.0,False,1.0,False,,,,,3.6,False,345.0,False,,,,,5.0,False,1.56,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2016-10-05 10:15:00,,,,,13.0,False,130.0,False,1.0,False,,,,,3.2,False,315.0,False,,,,,4.0,False,0.94,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2016-11-08 11:15:00,,,,,13.0,False,230.0,False,1.0,False,,,,,3.4,False,435.0,False,,,,,5.0,False,1.56,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2016-12-06 11:45:00,,,,,9.0,False,270.0,False,2.0,False,,,,,3.2,False,425.0,False,,,,,5.0,False,1.21,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2017-01-23 12:00:00,2.7,False,,,8.0,False,220.0,False,1.0,False,,,,,2.9,False,340.0,False,2.0,False,,,4.0,False,0.83,False,0.09887,False,0.008418,False
40352,DRA1,Drammenselva v/Krokstadelva,2017-02-07 13:00:00,,,,,15.0,False,210.0,False,2.0,False,,,,,2.8,False,345.0,False,,,,,4.0,False,1.11,False,0.091554,False,0.007578,False
40352,DRA1,Drammenselva v/Krokstadelva,2017-03-07 12:30:00,,,,,2.0,False,220.0,False,1.0,False,,,,,2.4,False,350.0,False,,,,,4.0,False,1.1,False,0.084764,False,0.006638,False
40352,DRA1,Drammenselva v/Krokstadelva,2017-04-04 08:00:00,3.5,False,,,6.0,False,300.0,False,3.0,False,,,,,3.5,False,480.0,False,3.0,False,,,7.0,False,2.02,False,0.123612,False,0.011372,False
40352,DRA1,Drammenselva v/Krokstadelva,2017-05-02 11:40:00,3.5,False,,,9.0,False,390.0,False,1.0,False,,,,,3.6,False,510.0,False,2.0,False,,,5.0,False,1.68,False,0.122494,False,0.010806,False
40352,DRA1,Drammenselva v/Krokstadelva,2017-05-16 10:40:00,2.8,False,,,5.0,False,190.0,False,1.0,False,,,,,3.1,False,350.0,False,2.0,False,,,4.0,False,1.19,False,0.114878,False,0.00992,False
40352,DRA1,Drammenselva v/Krokstadelva,2017-05-23 10:45:00,3.0,False,,,12.0,False,220.0,False,3.0,False,,,,,3.3,False,385.0,False,2.0,False,,,6.0,False,2.84,False,0.125388,False,0.011406,False
40352,DRA1,Drammenselva v/Krokstadelva,2017-06-06 20:15:00,3.4,False,,,20.0,False,190.0,False,2.0,False,,,,,3.7,False,365.0,False,2.0,False,,,2.0,False,1.54,False,0.127378,False,0.011258,False
40352,DRA1,Drammenselva v/Krokstadelva,2017-06-19 10:30:00,4.0,False,,,2.0,False,230.0,False,4.0,False,,,,,4.2,False,415.0,False,2.0,False,,,7.0,False,3.33,False,0.155328,False,0.014308,False
40352,DRA1,Drammenselva v/Krokstadelva,2017-06-26 08:30:00,3.7,False,,,14.0,False,190.0,False,1.0,False,,,,,3.7,False,375.0,False,3.0,False,,,8.0,False,1.78,False,0.140188,False,0.012306,False
40352,DRA1,Drammenselva v/Krokstadelva,2017-07-04 15:00:00,3.5,False,,,20.0,False,170.0,False,2.0,False,,,,,3.7,False,360.0,False,3.0,False,,,6.0,False,1.05,False,0.131188,False,0.011304,False
40352,DRA1,Drammenselva v/Krokstadelva,2017-08-07 18:00:00,3.4,False,,,20.0,False,130.0,False,2.0,False,,,,,3.5,False,310.0,False,2.0,False,,,2.0,False,1.25,False,0.13636,False,0.011808,False
40352,DRA1,Drammenselva v/Krokstadelva,2017-09-04 14:00:00,3.7,False,,,18.0,False,170.0,False,1.0,False,,,,,3.7,False,340.0,False,2.0,False,,,5.0,False,0.79,False,0.135266,False,0.01126,False
40352,DRA1,Drammenselva v/Krokstadelva,2017-10-03 14:50:00,5.3,False,,,2.0,False,310.0,False,4.0,False,,,,,5.4,False,,,4.0,False,,,11.0,False,4.09,False,0.205936,False,0.019634,False
40352,DRA1,Drammenselva v/Krokstadelva,2017-11-06 14:30:00,4.6,False,,,10.0,False,310.0,False,4.0,False,,,,,4.8,False,,,3.0,False,,,8.0,False,1.42,False,0.168136,False,0.015676,False
40352,DRA1,Drammenselva v/Krokstadelva,2017-12-05 14:40:00,3.2,False,,,7.0,False,220.0,False,2.0,False,,,,,3.2,False,370.0,False,2.0,False,,,7.0,False,1.4,False,0.123322,False,0.0111118,False
40352,DRA1,Drammenselva v/Krokstadelva,2018-01-02 11:00:00,3.0,False,,,7.0,False,240.0,False,1.0,False,,,,,2.9,False,360.0,False,1.0,False,,,3.0,False,0.45,False,0.111968,False,0.010006,False
40352,DRA1,Drammenselva v/Krokstadelva,2018-02-06 09:30:00,2.5,False,,,11.0,False,220.0,False,1.0,False,,,,,2.5,False,365.0,False,3.0,False,,,3.0,False,0.7,False,0.098078,False,0.008802,False
40352,DRA1,Drammenselva v/Krokstadelva,2018-03-06 09:00:00,2.5,False,,,8.0,False,230.0,False,1.0,False,,,,,2.6,False,390.0,False,2.0,False,,,3.0,False,0.59,False,0.093564,False,0.007674,False
40352,DRA1,Drammenselva v/Krokstadelva,2018-04-03 09:30:00,2.4,False,,,15.0,False,300.0,False,1.0,False,,,,,2.3,False,395.0,False,2.0,False,,,4.0,False,0.86,False,0.087616,False,0.0070922,False
40352,DRA1,Drammenselva v/Krokstadelva,2018-05-08 07:30:00,3.4,False,,,8.0,False,250.0,False,3.0,False,,,,,3.5,False,440.0,False,2.0,False,,,8.0,False,3.79,False,0.142024,False,0.013546,False
40352,DRA1,Drammenselva v/Krokstadelva,2018-05-15 07:30:00,3.0,False,,,2.0,False,180.0,False,4.0,False,,,,,3.1,False,350.0,False,2.0,False,,,7.0,False,4.68,False,0.124478,False,0.011484,False
40352,DRA1,Drammenselva v/Krokstadelva,2018-05-28 09:15:00,3.5,False,,,13.0,False,200.0,False,2.0,False,,,,,3.4,False,,,2.0,False,,,5.0,False,1.71,False,0.124456,False,0.010736,False
40352,DRA1,Drammenselva v/Krokstadelva,2018-06-05 06:40:00,3.4,False,,,23.0,False,150.0,False,2.0,False,,,,,3.4,False,,,2.0,False,,,6.0,False,1.82,False,0.122742,False,0.010274,False
40352,DRA1,Drammenselva v/Krokstadelva,2018-06-12 07:40:00,3.0,False,,,12.0,False,110.0,False,2.0,False,,,,,3.2,False,,,2.0,False,,,6.0,False,1.75,False,0.112472,False,0.0091278,False
40352,DRA1,Drammenselva v/Krokstadelva,2018-06-26 08:15:00,3.1,False,,,30.0,False,180.0,False,1.0,False,,,,,3.2,False,,,2.0,False,,,5.0,False,1.24,False,0.110874,False,0.0088058,False
40352,DRA1,Drammenselva v/Krokstadelva,2018-07-02 08:15:00,3.1,False,,,29.0,False,170.0,False,2.0,False,,,,,3.1,False,,,2.0,False,,,5.0,False,1.1,False,0.110516,False,0.009068,False
40352,DRA1,Drammenselva v/Krokstadelva,2018-08-06 10:30:00,2.6,False,,,19.0,False,82.0,False,2.0,False,,,,,2.7,False,,,3.0,False,,,5.0,False,1.62,False,0.087584,False,0.006826,False
40352,DRA1,Drammenselva v/Krokstadelva,2018-09-04 08:15:00,2.8,False,,,27.0,False,130.0,False,1.0,False,,,,,2.9,False,,,1.0,False,,,4.0,False,0.99,False,0.09478,False,0.008108,False
40352,DRA1,Drammenselva v/Krokstadelva,2018-10-01 11:00:00,3.4,False,,,2.0,False,200.0,False,1.0,False,,,,,3.2,False,,,2.0,False,,,4.0,False,1.25,False,0.1201158,False,0.010314,False
40352,DRA1,Drammenselva v/Krokstadelva,2018-11-05 14:00:00,3.4,False,,,15.0,False,370.0,False,1.0,False,,,,,3.5,False,,,2.0,False,,,4.0,False,0.87,False,0.127944,False,0.01116,False
40352,DRA1,Drammenselva v/Krokstadelva,2018-12-03 11:20:00,3.8,False,,,2.0,False,410.0,False,4.0,False,,,,,3.8,False,,,2.0,False,,,8.0,False,3.29,False,0.143382,False,0.01298,False
40352,DRA1,Drammenselva v/Krokstadelva,2019-01-07 12:35:00,3.2,False,,,9.0,False,290.0,False,1.0,False,,,,,3.2,False,,,3.0,False,,,4.0,False,0.75,False,0.116122,False,0.010086,False
40352,DRA1,Drammenselva v/Krokstadelva,2019-02-04 12:00:00,2.8,False,,,14.0,False,220.0,False,2.0,False,,,,,2.9,False,,,2.0,False,,,5.0,False,0.77,False,0.098486,False,0.008314,False
40352,DRA1,Drammenselva v/Krokstadelva,2019-03-04 11:30:00,2.8,False,,,10.0,False,350.0,False,1.0,False,,,,,2.8,False,,,2.0,False,,,4.0,False,1.05,False,0.101898,False,0.008706,False
40352,DRA1,Drammenselva v/Krokstadelva,2019-04-02 13:00:00,3.9,False,,,3.0,False,900.0,False,4.0,False,,,,,3.9,False,,,3.0,False,,,8.0,False,4.19,False,0.149908,False,0.0136,False
40352,DRA1,Drammenselva v/Krokstadelva,2019-05-06 10:30:00,3.3,False,,,2.0,False,240.0,False,1.0,False,,,,,3.3,False,,,2.0,False,,,5.0,False,1.55,False,0.138392,False,0.012584,False
40352,DRA1,Drammenselva v/Krokstadelva,2019-05-15 13:10:00,3.4,False,,,4.0,False,360.0,False,3.0,False,,,,,3.5,False,,,1.0,False,,,5.0,False,1.07,False,0.139382,False,0.013138,False
40352,DRA1,Drammenselva v/Krokstadelva,2019-05-22 10:00:00,3.5,False,,,9.0,False,520.0,False,5.0,False,,,,,3.6,False,,,1.0,False,,,9.0,False,3.59,False,0.140316,False,0.013284,False
40352,DRA1,Drammenselva v/Krokstadelva,2019-06-03 10:45:00,3.3,False,,,2.0,False,260.0,False,3.0,False,,,,,3.4,False,,,1.0,False,,,6.0,False,1.36,False,0.130094,False,0.01148,False
40352,DRA1,Drammenselva v/Krokstadelva,2019-06-12 09:30:00,3.9,False,,,2.0,False,380.0,False,3.0,False,,,,,4.0,False,,,2.0,False,,,10.0,False,3.94,False,0.147842,False,0.0138238,False
40352,DRA1,Drammenselva v/Krokstadelva,2019-06-24 10:45:00,3.9,False,,,5.0,False,260.0,False,1.0,False,,,,,3.9,False,,,2.0,False,,,6.0,False,1.25,False,0.147724,False,0.01344,False
40352,DRA1,Drammenselva v/Krokstadelva,2019-07-01 11:30:00,3.9,False,,,14.0,False,240.0,False,2.0,False,,,,,4.0,False,,,3.0,False,,,5.0,False,1.47,False,0.146372,False,0.012612,False
40352,DRA1,Drammenselva v/Krokstadelva,2019-08-05 11:00:00,3.2,False,,,19.0,False,150.0,False,2.0,False,,,,,3.4,False,,,1.0,False,,,4.0,False,0.73,False,0.120026,False,0.009712,False
40352,DRA1,Drammenselva v/Krokstadelva,2019-09-02 08:20:00,3.9,False,,,10.0,False,200.0,False,1.0,False,,,,,4.0,False,,,3.0,False,,,6.0,False,1.04,False,0.144226,False,0.012422,False
40352,DRA1,Drammenselva v/Krokstadelva,2019-10-07 12:20:00,4.0,False,,,21.0,False,270.0,False,2.0,False,,,,,4.1,False,,,2.0,False,,,4.0,False,0.96,False,0.15283,False,0.013678,False
40352,DRA1,Drammenselva v/Krokstadelva,2019-11-04 11:35:00,3.7,False,,,13.0,False,260.0,False,1.0,False,,,,,3.9,False,,,1.0,False,,,4.0,False,1.18,False,0.149458,False,0.013716,False
40352,DRA1,Drammenselva v/Krokstadelva,2019-12-03 11:15:00,4.0,False,,,8.0,False,320.0,False,2.0,False,,,,,4.1,False,,,2.0,False,,,4.0,False,0.8,False,0.141684,False,0.012702,False
40352,DRA1,Drammenselva v/Krokstadelva,2020-01-06 14:15:00,3.2,False,,,18.0,False,280.0,False,1.0,False,,,,,3.2,False,,,2.0,False,,,4.0,False,0.79,False,0.11734,False,0.01063,False
40352,DRA1,Drammenselva v/Krokstadelva,2020-02-03 15:30:00,3.3,False,,,17.0,False,260.0,False,1.0,False,,,,,3.4,False,,,2.0,False,,,3.0,False,0.97,False,0.122112,False,0.011036,False
40352,DRA1,Drammenselva v/Krokstadelva,2020-03-02 14:40:00,3.3,False,,,20.0,False,260.0,False,2.0,False,,,,,3.3,False,,,2.0,False,,,5.0,False,1.33,False,0.119016,False,0.010458,False
40352,DRA1,Drammenselva v/Krokstadelva,2020-04-14 12:00:00,3.2,False,,,6.0,False,270.0,False,2.0,False,,,,,3.1,False,,,1.0,False,,,5.0,False,1.03,False,0.1215898,False,0.010936,False
40352,DRA1,Drammenselva v/Krokstadelva,2020-05-04 12:15:00,3.7,False,,,5.0,False,250.0,False,3.0,False,,,,,3.6,False,,,2.0,False,,,4.0,False,1.27,False,0.133292,False,0.01217,False
40352,DRA1,Drammenselva v/Krokstadelva,2020-05-11 11:35:00,3.8,False,,,3.0,False,220.0,False,3.0,False,,,,,4.4,False,,,2.0,False,,,4.0,False,1.16,False,0.127342,False,0.011696,False
40352,DRA1,Drammenselva v/Krokstadelva,2020-05-25 08:15:00,4.1,False,,,2.0,False,220.0,False,2.0,False,,,,,4.2,False,,,2.0,False,,,3.0,False,1.4,False,0.128824,False,0.01173,False
40352,DRA1,Drammenselva v/Krokstadelva,2020-06-02 12:10:00,4.2,False,,,2.0,False,220.0,False,2.0,False,,,,,4.2,False,,,3.0,False,,,4.0,False,1.66,False,0.12463,False,0.011286,False
40352,DRA1,Drammenselva v/Krokstadelva,2020-06-15 12:00:00,3.2,False,,,9.0,False,170.0,False,2.0,False,,,,,3.2,False,,,1.0,False,,,3.0,False,1.05,False,0.13688,False,0.012292,False
40352,DRA1,Drammenselva v/Krokstadelva,2020-06-22 08:45:00,4.5,False,,,5.0,False,170.0,False,3.0,False,,,,,4.3,False,,,2.0,False,,,4.0,False,1.58,False,0.125796,False,0.010896,False
40352,DRA1,Drammenselva v/Krokstadelva,2020-07-06 12:15:00,3.6,False,,,2.0,False,190.0,False,2.0,False,,,,,3.7,False,,,2.0,False,,,4.0,False,1.58,False,0.107534,False,0.00602,False
40352,DRA1,Drammenselva v/Krokstadelva,2020-08-03 12:20:00,3.5,False,,,3.0,False,140.0,False,1.0,False,,,,,4.3,False,,,2.0,False,,,4.0,False,1.27,False,0.130314,False,0.011318,False
40352,DRA1,Drammenselva v/Krokstadelva,2020-09-07 12:10:00,,,,,3.0,False,130.0,False,1.0,False,,,,,3.6,False,,,1.0,False,,,3.0,False,0.85,False,0.11276,False,0.009408,False
40352,DRA1,Drammenselva v/Krokstadelva,2020-10-05 11:45:00,,,,,9.0,False,700.0,False,11.0,False,,,,,5.8,False,,,6.0,False,,,24.0,False,12.7,False,0.208344,False,0.02002,False
40352,DRA1,Drammenselva v/Krokstadelva,2020-11-02 12:50:00,4.5,False,,,2.0,False,500.0,False,5.0,False,,,,,4.5,False,,,7.0,False,,,11.0,False,4.09,False,0.18106,False,0.017424,False
40352,DRA1,Drammenselva v/Krokstadelva,2020-12-07 13:15:00,3.5,False,,,5.0,False,410.0,False,3.0,False,,,,,3.5,False,,,3.0,False,,,7.0,False,2.23,False,0.136174,False,0.0125018,False
40352,DRA1,Drammenselva v/Krokstadelva,2021-01-21 10:30:00,3.6,False,21.0,False,4.0,False,270.0,False,1.0,False,1.5,False,3.25,False,3.6,False,,,,,2.5,False,3.0,False,0.82,False,0.125428,False,0.01127,False
40352,DRA1,Drammenselva v/Krokstadelva,2021-02-02 15:00:00,3.2,False,9.0,False,2.0,False,290.0,False,2.0,False,1.7,False,3.32,False,3.4,False,,,,,3.3,False,5.0,False,0.96,False,0.121924,False,0.010594,False
40352,DRA1,Drammenselva v/Krokstadelva,2021-03-02 08:30:00,2.9,False,16.0,False,6.0,False,300.0,False,2.0,False,1.2,False,3.14,False,2.9,False,,,,,4.8,False,5.0,False,1.89,False,0.106028,False,0.00912,False
40352,DRA1,Drammenselva v/Krokstadelva,2021-04-06 11:30:00,3.6,False,15.0,False,4.0,False,390.0,False,3.0,False,2.3,False,3.2,False,3.5,False,,,,,4.8,False,5.0,False,2.42,False,0.133744,False,0.012508,False
40352,DRA1,Drammenselva v/Krokstadelva,2021-05-03 09:00:00,3.7,False,25.0,False,2.0,False,270.0,False,2.0,False,2.0,False,2.98,False,3.6,False,,,,,3.3,False,5.0,False,4.37,False,0.1352038,False,0.012582,False
40352,DRA1,Drammenselva v/Krokstadelva,2021-05-18 09:30:00,4.0,False,31.0,False,2.0,False,470.0,False,5.0,False,9.0,False,3.62,False,4.1,False,,,,,8.2,False,9.0,False,6.51,False,0.17013,False,0.016836,False
40352,DRA1,Drammenselva v/Krokstadelva,2021-05-25 07:50:00,4.2,False,31.0,False,2.0,False,490.0,False,5.0,False,7.9,False,3.6,False,4.1,False,,,,,9.5,False,12.0,False,6.69,False,0.170716,False,0.016242,False
40352,DRA1,Drammenselva v/Krokstadelva,2021-06-07 10:05:00,3.6,False,23.0,False,21.0,False,250.0,False,3.0,False,3.0,False,3.11,False,3.7,False,,,,,5.1,False,5.0,False,2.48,False,0.13854,False,0.012448,False
40352,DRA1,Drammenselva v/Krokstadelva,2021-06-14 10:50:00,3.5,False,22.0,False,17.0,False,260.0,False,3.0,False,3.1,False,3.08,False,3.5,False,,,,,4.5,False,6.0,False,1.98,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2021-06-28 06:30:00,3.2,False,19.0,False,8.0,False,180.0,False,1.0,False,1.0,False,2.67,False,3.3,False,,,,,4.0,False,5.0,False,1.49,False,0.12166,False,0.010172,False
40352,DRA1,Drammenselva v/Krokstadelva,2021-07-05 14:35:00,3.4,False,19.0,False,13.0,False,180.0,False,1.0,False,1.4,False,2.7,False,3.5,False,,,,,5.0,False,5.0,False,1.74,False,0.120122,False,0.009912,False
40352,DRA1,Drammenselva v/Krokstadelva,2021-08-02 06:45:00,3.5,False,22.0,False,16.0,False,170.0,False,2.0,False,2.2,False,2.67,False,3.6,False,,,,,4.8,False,6.0,False,2.34,False,0.1368,False,0.011812,False
40352,DRA1,Drammenselva v/Krokstadelva,2021-09-06 07:30:00,3.0,False,17.0,False,24.0,False,120.0,False,2.0,False,1.1,False,2.36,False,3.1,False,,,,,3.6,False,6.0,False,0.79,False,0.10934,False,0.009006,False
40352,DRA1,Drammenselva v/Krokstadelva,2021-10-04 11:00:00,5.2,False,37.0,False,3.0,False,660.0,False,8.0,False,7.0,False,3.76,False,5.3,False,,,,,13.0,False,16.0,False,7.63,False,0.200358,False,0.0187918,False
40352,DRA1,Drammenselva v/Krokstadelva,2021-11-01 08:40:00,3.8,False,30.0,False,2.0,False,390.0,False,19.0,True,15.4,False,4.45,False,4.0,False,,,,,23.0,False,31.0,True,17.5,True,0.155242,False,0.015716,False
40352,DRA1,Drammenselva v/Krokstadelva,2021-12-06 10:50:00,3.4,False,21.0,False,10.0,False,230.0,False,2.0,False,2.3,False,3.29,False,3.4,False,,,,,2.9,False,4.0,False,1.31,False,0.12561,False,0.01126,False
40352,DRA1,Drammenselva v/Krokstadelva,2022-01-10 11:40:00,2.8,False,18.0,False,19.0,False,290.0,False,2.0,False,1.4,False,3.02,False,2.8,False,,,,,2.0,False,3.0,False,0.8,False,0.106546,False,0.00921,False
40352,DRA1,Drammenselva v/Krokstadelva,2022-02-07 09:20:00,2.6,False,16.0,False,22.0,False,250.0,False,1.0,False,1.0,False,2.86,False,2.6,False,,,,,3.0,False,4.0,False,0.77,False,0.096402,False,0.008482,False
40352,DRA1,Drammenselva v/Krokstadelva,2022-03-07 11:15:00,2.4,False,14.0,False,11.0,False,260.0,False,1.0,False,1.3,False,2.58,False,2.5,False,,,,,3.0,False,3.0,False,0.4,False,0.0868,False,0.007348,False
40352,DRA1,Drammenselva v/Krokstadelva,2022-04-04 11:30:00,2.5,False,16.0,False,13.0,False,290.0,False,3.0,False,1.1,False,2.78,False,2.6,False,,,,,2.0,False,4.0,False,0.97,False,0.101018,False,0.008814,False
40352,DRA1,Drammenselva v/Krokstadelva,2022-05-02 10:30:00,3.1,False,19.0,False,23.0,False,280.0,False,1.0,False,1.4,False,2.69,False,3.1,False,,,,,4.0,False,4.0,False,0.92,False,0.108796,False,0.009006,False
40352,DRA1,Drammenselva v/Krokstadelva,2022-05-16 09:30:00,2.7,False,16.0,False,24.0,False,210.0,False,1.0,False,1.3,False,2.6,False,2.8,False,,,,,3.0,False,4.0,False,0.98,False,0.100022,False,0.008306,False
40352,DRA1,Drammenselva v/Krokstadelva,2022-05-30 10:15:00,2.9,False,17.0,False,15.0,False,170.0,False,4.0,False,3.2,False,2.61,False,3.0,False,,,,,3.0,False,6.0,False,1.53,False,0.1063,False,0.009286,False
40352,DRA1,Drammenselva v/Krokstadelva,2022-06-07 06:45:00,2.9,False,18.0,False,18.0,False,130.0,False,1.0,False,1.3,False,2.51,False,3.0,False,,,,,4.0,False,5.0,False,1.26,False,0.10836,False,0.00911,False
40352,DRA1,Drammenselva v/Krokstadelva,2022-06-13 06:30:00,3.0,False,19.0,False,20.0,False,190.0,False,2.0,False,1.1,False,2.51,False,3.1,False,,,,,4.0,False,4.0,False,1.21,False,0.10981,False,0.008492,False
40352,DRA1,Drammenselva v/Krokstadelva,2022-06-27 09:00:00,3.2,False,18.0,False,22.0,False,160.0,False,1.0,False,1.1,False,2.4,False,3.3,False,,,,,4.0,False,5.0,False,1.01,False,0.111552,False,0.00879,False
40352,DRA1,Drammenselva v/Krokstadelva,2022-07-11 08:30:00,3.2,False,17.0,False,24.0,False,180.0,False,1.0,False,1.2,False,2.45,False,3.2,False,,,,,4.0,False,5.0,False,1.03,False,0.10944,False,0.00861,False
40352,DRA1,Drammenselva v/Krokstadelva,2022-08-01 09:30:00,3.4,False,16.0,False,41.0,False,180.0,False,1.0,False,1.3,False,2.48,False,3.5,False,,,,,5.0,False,5.0,False,1.24,False,0.104948,False,0.007778,False
40352,DRA1,Drammenselva v/Krokstadelva,2022-09-05 12:30:00,2.7,False,13.0,False,30.0,False,100.0,False,1.0,False,1.7,False,2.22,False,2.9,False,,,,,4.0,False,4.0,False,0.88,False,0.091762,False,0.007168,False
40352,DRA1,Drammenselva v/Krokstadelva,2022-10-03 10:45:00,4.1,False,22.0,False,10.0,False,240.0,False,2.0,False,1.8,False,2.67,False,4.0,False,,,,,4.0,False,6.0,False,1.91,False,0.144484,False,0.012742,False
40352,DRA1,Drammenselva v/Krokstadelva,2022-11-07 10:50:00,4.8,False,31.0,False,8.0,False,490.0,False,5.0,False,5.0,False,3.72,False,4.9,False,,,,,11.0,False,13.0,False,6.38,False,0.1891662,False,0.017748,False
40352,DRA1,Drammenselva v/Krokstadelva,2022-12-06 09:30:00,3.8,False,22.0,False,12.0,False,330.0,False,2.0,False,1.0,False,3.27,False,3.8,False,,,,,3.0,False,4.0,False,1.03,False,0.141064,False,0.012732,False
40352,DRA1,Drammenselva v/Krokstadelva,2023-01-03 14:35:00,3.2,False,18.0,False,2.0,False,250.0,False,1.0,False,1.5,False,3.22,False,3.3,False,390.0,False,,,3.0,False,4.0,False,0.83,False,0.120388,False,0.010368,False
40352,DRA1,Drammenselva v/Krokstadelva,2023-02-06 14:45:00,2.9,False,16.0,False,15.0,False,270.0,False,1.0,False,1.7,False,3.17,False,2.9,False,410.0,False,,,2.7,False,3.0,False,0.88,False,0.106912,False,0.009384,False
40352,DRA1,Drammenselva v/Krokstadelva,2023-03-07 13:00:00,2.5,False,14.0,False,24.0,False,250.0,False,2.0,False,1.4,False,3.0,False,2.4,False,360.0,False,,,3.6,False,3.7,False,1.8,False,0.09771,False,0.008488,False
40352,DRA1,Drammenselva v/Krokstadelva,2023-04-11 12:20:00,3.4,False,19.0,False,20.0,False,720.0,False,27.0,True,29.0,True,5.47,False,3.4,False,870.0,False,,,26.0,True,39.0,True,14.7,False,0.120156,False,0.011406,False
40352,DRA1,Drammenselva v/Krokstadelva,2023-05-02 12:00:00,4.1,False,22.0,False,6.0,False,310.0,False,2.0,False,1.7,False,3.43,False,4.1,False,460.0,False,,,3.5,False,5.1,False,2.08,False,0.146778,False,0.014024,False
