index	time	FA/RAMSES/DERIVED/RRS/CALIBRATED/SHIP_SHADDOW	FA/RAMSES/DERIVED/RRS/CALIBRATED/SUN_GLINT	FA/RAMSES/DERIVED/RRS/CALIBRATED/SUN_HEIGHT	longitude	latitude
32416	2023-09-07 21:39:08	-1.0	1.0	-1.0		
32417	2023-09-07 21:39:38	-1.0	1.0	-1.0		
32418	2023-09-07 21:40:00				11.8415	56.820982
32419	2023-09-07 21:40:08	-1.0	1.0	-1.0		
32420	2023-09-07 21:40:39	-1.0	1.0	-1.0		
32421	2023-09-07 21:41:00				11.839085	56.826072
32422	2023-09-07 21:41:09	-1.0	1.0	-1.0		
32423	2023-09-07 21:41:39	-1.0	1.0	-1.0		
32424	2023-09-07 21:42:00				11.836623	56.831172
32425	2023-09-07 21:42:09	-1.0	1.0	-1.0		
32426	2023-09-07 21:42:39	-1.0	1.0	-1.0		
32427	2023-09-07 21:43:00				11.834173	56.83631
32428	2023-09-07 21:43:09	-1.0	1.0	-1.0		
32429	2023-09-07 21:43:39	-1.0	1.0	-1.0		
32430	2023-09-07 21:44:00				11.831618	56.841467
32431	2023-09-07 21:44:09	-1.0	1.0	-1.0		
32432	2023-09-07 21:44:39	-1.0	1.0	-1.0		
32433	2023-09-07 21:45:00				11.829145	56.846623
32434	2023-09-07 21:45:09	-1.0	1.0	-1.0		
32435	2023-09-07 21:45:39	-1.0	1.0	-1.0		
32436	2023-09-07 21:46:00				11.826695	56.85175
32437	2023-09-07 21:46:09	-1.0	1.0	-1.0		
32438	2023-09-07 21:46:39	-1.0	1.0	-1.0		
32439	2023-09-07 21:47:00				11.824188	56.856935
32440	2023-09-07 21:47:10	-1.0	1.0	-1.0		
32441	2023-09-07 21:47:40	-1.0	1.0	-1.0		
32442	2023-09-07 21:48:00				11.821882	56.862058
32443	2023-09-07 21:48:10	-1.0	1.0	-1.0		
32444	2023-09-07 21:48:40	-1.0	1.0	-1.0		
32445	2023-09-07 21:49:00				11.819537	56.867137
32446	2023-09-07 21:49:10	-1.0	1.0	-1.0		
32447	2023-09-07 21:49:40	-1.0	1.0	-1.0		
32448	2023-09-07 21:50:00				11.81714	56.872285
32449	2023-09-07 21:50:10	-1.0	1.0	-1.0		
32450	2023-09-07 21:50:40	-1.0	1.0	-1.0		
32451	2023-09-07 21:51:00				11.814762	56.877493
32452	2023-09-07 21:51:10	-1.0	1.0	-1.0		
32453	2023-09-07 21:51:40	-1.0	1.0	-1.0		
32454	2023-09-07 21:52:00				11.812445	56.882655
32455	2023-09-07 21:52:10	-1.0	1.0	-1.0		
32456	2023-09-07 21:52:40	-1.0	1.0	-1.0		
32457	2023-09-07 21:53:00				11.81012	56.887933
32458	2023-09-07 21:53:10	-1.0	1.0	-1.0		
32459	2023-09-07 21:53:40	-1.0	1.0	-1.0		
32460	2023-09-07 21:54:00				11.807822	56.893015
32461	2023-09-07 21:54:10	-1.0	1.0	-1.0		
32462	2023-09-07 21:54:40	-1.0	1.0	-1.0		
32463	2023-09-07 21:55:00				11.805332	56.898123
32464	2023-09-07 21:55:10	-1.0	1.0	-1.0		
32465	2023-09-07 21:55:40	-1.0	1.0	-1.0		
32466	2023-09-07 21:56:00				11.802797	56.903222
32467	2023-09-07 21:56:11	-1.0	1.0	-1.0		
32468	2023-09-07 21:56:41	-1.0	1.0	-1.0		
32469	2023-09-07 21:57:00				11.80035	56.908323
32470	2023-09-07 21:57:11	-1.0	1.0	-1.0		
32471	2023-09-07 21:57:40	-1.0	1.0	-1.0		
32472	2023-09-07 21:58:00				11.79782	56.913453
32473	2023-09-07 21:58:11	-1.0	1.0	-1.0		
32474	2023-09-07 21:58:41	-1.0	1.0	-1.0		
32475	2023-09-07 21:59:00				11.79531	56.918608
32476	2023-09-07 21:59:11	-1.0	1.0	-1.0		
32477	2023-09-07 21:59:41	-1.0	1.0	-1.0		
32478	2023-09-07 22:00:00				11.792588	56.923807
32479	2023-09-07 22:00:11	-1.0	1.0	-1.0		
32480	2023-09-07 22:00:41	-1.0	1.0	-1.0		
32481	2023-09-07 22:01:00				11.789838	56.928822
32482	2023-09-07 22:01:11	-1.0	1.0	-1.0		
32483	2023-09-07 22:01:41	-1.0	1.0	-1.0		
32484	2023-09-07 22:02:00				11.78697	56.93393
32485	2023-09-07 22:02:11	-1.0	1.0	-1.0		
32486	2023-09-07 22:02:42	-1.0	1.0	-1.0		
32487	2023-09-07 22:03:00				11.784188	56.93904
32488	2023-09-07 22:03:12	-1.0	1.0	-1.0		
32489	2023-09-07 22:03:42	-1.0	1.0	-1.0		
32490	2023-09-07 22:04:00				11.781378	56.944132
32491	2023-09-07 22:04:12	-1.0	1.0	-1.0		
32492	2023-09-07 22:04:42	-1.0	1.0	-1.0		
32493	2023-09-07 22:05:00				11.778453	56.94919
32494	2023-09-07 22:05:12	-1.0	1.0	-1.0		
32495	2023-09-07 22:05:42	-1.0	1.0	-1.0		
32496	2023-09-07 22:06:00				11.775668	56.95427
32497	2023-09-07 22:06:12	-1.0	1.0	-1.0		
32498	2023-09-07 22:06:42	-1.0	1.0	-1.0		
32499	2023-09-07 22:07:00				11.772832	56.959325
32500	2023-09-07 22:07:12	-1.0	1.0	-1.0		
32501	2023-09-07 22:07:42	-1.0	1.0	-1.0		
32502	2023-09-07 22:08:00				11.770007	56.964395
32503	2023-09-07 22:08:12	-1.0	1.0	-1.0		
32504	2023-09-07 22:08:42	-1.0	1.0	-1.0		
32505	2023-09-07 22:09:00				11.767153	56.969522
32506	2023-09-07 22:09:12	-1.0	1.0	-1.0		
32507	2023-09-07 22:09:42	-1.0	1.0	-1.0		
32508	2023-09-07 22:10:00				11.764363	56.974513
32509	2023-09-07 22:10:12	1.0	1.0	-1.0		
32510	2023-09-07 22:10:43	1.0	1.0	-1.0		
32511	2023-09-07 22:11:00				11.761573	56.979565
32512	2023-09-07 22:11:13	1.0	1.0	-1.0		
32513	2023-09-07 22:11:43	1.0	1.0	-1.0		
32514	2023-09-07 22:12:00				11.75872	56.984622
32515	2023-09-07 22:12:13	1.0	1.0	-1.0		
32516	2023-09-07 22:12:43	1.0	1.0	-1.0		
32517	2023-09-07 22:13:00				11.755808	56.98977
32518	2023-09-07 22:13:13	1.0	1.0	-1.0		
32519	2023-09-07 22:13:43	1.0	1.0	-1.0		
32520	2023-09-07 22:14:00				11.752893	56.994858
32521	2023-09-07 22:14:13	1.0	1.0	-1.0		
32522	2023-09-07 22:14:43	1.0	1.0	-1.0		
32523	2023-09-07 22:15:00				11.750048	56.999832
32524	2023-09-07 22:15:13	1.0	1.0	-1.0		
32525	2023-09-07 22:15:43	1.0	1.0	-1.0		
32526	2023-09-07 22:16:00				11.747235	57.004915
32527	2023-09-07 22:16:13	1.0	1.0	-1.0		
32528	2023-09-07 22:16:43	1.0	1.0	-1.0		
32529	2023-09-07 22:17:00				11.7444	57.009983
32530	2023-09-07 22:17:13	1.0	1.0	-1.0		
32531	2023-09-07 22:17:43	1.0	1.0	-1.0		
32532	2023-09-07 22:18:00				11.741583	57.015072
32533	2023-09-07 22:18:13	1.0	1.0	-1.0		
32534	2023-09-07 22:18:43	1.0	1.0	-1.0		
32535	2023-09-07 22:19:00				11.738685	57.020148
32536	2023-09-07 22:19:13	1.0	1.0	-1.0		
32537	2023-09-07 22:19:43	1.0	1.0	-1.0		
32538	2023-09-07 22:20:00				11.735793	57.025222
32539	2023-09-07 22:20:13	1.0	1.0	-1.0		
32540	2023-09-07 22:20:43	1.0	1.0	-1.0		
32541	2023-09-07 22:21:00				11.732843	57.0303
32542	2023-09-07 22:21:13	1.0	1.0	-1.0		
32543	2023-09-07 22:21:43	1.0	1.0	-1.0		
32544	2023-09-07 22:22:00				11.729967	57.035395
32545	2023-09-07 22:22:14	1.0	1.0	-1.0		
32546	2023-09-07 22:22:44	1.0	1.0	-1.0		
32547	2023-09-07 22:23:00				11.726983	57.040555
32548	2023-09-07 22:23:14	1.0	1.0	-1.0		
32549	2023-09-07 22:23:44	1.0	1.0	-1.0		
32550	2023-09-07 22:24:00				11.724107	57.045572
32551	2023-09-07 22:24:14	1.0	1.0	-1.0		
32552	2023-09-07 22:24:44	1.0	1.0	-1.0		
32553	2023-09-07 22:25:00				11.721153	57.05066
32554	2023-09-07 22:25:14	1.0	1.0	-1.0		
32555	2023-09-07 22:25:44	1.0	1.0	-1.0		
32556	2023-09-07 22:26:00				11.718273	57.05575
32557	2023-09-07 22:26:14	1.0	1.0	-1.0		
32558	2023-09-07 22:26:44	1.0	1.0	-1.0		
32559	2023-09-07 22:27:00				11.715343	57.060868
32560	2023-09-07 22:27:14	1.0	1.0	-1.0		
32561	2023-09-07 22:27:44	1.0	1.0	-1.0		
32562	2023-09-07 22:28:00				11.712465	57.06598
32563	2023-09-07 22:28:14	1.0	1.0	-1.0		
32564	2023-09-07 22:28:45	1.0	1.0	-1.0		
32565	2023-09-07 22:29:00				11.709557	57.071157
32566	2023-09-07 22:29:15	1.0	1.0	-1.0		
32567	2023-09-07 22:29:45	1.0	1.0	-1.0		
32568	2023-09-07 22:30:00				11.706667	57.076103
32569	2023-09-07 22:30:15	1.0	1.0	-1.0		
32570	2023-09-07 22:30:45	1.0	1.0	-1.0		
32571	2023-09-07 22:31:00				11.703867	57.081122
32572	2023-09-07 22:31:15	1.0	1.0	-1.0		
32573	2023-09-07 22:31:45	1.0	1.0	-1.0		
32574	2023-09-07 22:32:00				11.700912	57.086237
32575	2023-09-07 22:32:15	1.0	1.0	-1.0		
32576	2023-09-07 22:32:45	1.0	1.0	-1.0		
32577	2023-09-07 22:33:00				11.698138	57.091185
32578	2023-09-07 22:33:15	1.0	1.0	-1.0		
32579	2023-09-07 22:33:45	1.0	1.0	-1.0		
32580	2023-09-07 22:34:00				11.695323	57.096238
32581	2023-09-07 22:34:15	1.0	1.0	-1.0		
32582	2023-09-07 22:34:45	1.0	1.0	-1.0		
32583	2023-09-07 22:35:00				11.692377	57.101348
32584	2023-09-07 22:35:16	1.0	1.0	-1.0		
32585	2023-09-07 22:35:46	1.0	1.0	-1.0		
32586	2023-09-07 22:36:00				11.68955	57.106373
32587	2023-09-07 22:36:16	1.0	1.0	-1.0		
32588	2023-09-07 22:36:46	1.0	1.0	-1.0		
32589	2023-09-07 22:37:00				11.686642	57.111375
32590	2023-09-07 22:37:16	1.0	1.0	-1.0		
32591	2023-09-07 22:37:46	1.0	1.0	-1.0		
32592	2023-09-07 22:38:00				11.683833	57.116288
32593	2023-09-07 22:38:16	1.0	1.0	-1.0		
32594	2023-09-07 22:38:46	1.0	1.0	-1.0		
32595	2023-09-07 22:39:00				11.681065	57.121225
32596	2023-09-07 22:39:16	1.0	1.0	-1.0		
32597	2023-09-07 22:39:46	1.0	1.0	-1.0		
32598	2023-09-07 22:40:00				11.678198	57.12617
32599	2023-09-07 22:40:16	1.0	1.0	-1.0		
32600	2023-09-07 22:40:46	1.0	1.0	-1.0		
32601	2023-09-07 22:41:00				11.67529	57.131187
32602	2023-09-07 22:41:16	1.0	1.0	-1.0		
32603	2023-09-07 22:41:46	1.0	1.0	-1.0		
32604	2023-09-07 22:42:00				11.672577	57.136055
32605	2023-09-07 22:42:16	1.0	1.0	-1.0		
32606	2023-09-07 22:42:46	1.0	1.0	-1.0		
32607	2023-09-07 22:43:00				11.669813	57.141008
32608	2023-09-07 22:43:16	1.0	1.0	-1.0		
32609	2023-09-07 22:43:46	1.0	1.0	-1.0		
32610	2023-09-07 22:44:00				11.666963	57.145932
32611	2023-09-07 22:44:17	1.0	1.0	-1.0		
32612	2023-09-07 22:44:47	1.0	1.0	-1.0		
32613	2023-09-07 22:45:00				11.664147	57.150887
32614	2023-09-07 22:45:17	1.0	1.0	-1.0		
32615	2023-09-07 22:45:47	1.0	1.0	-1.0		
32616	2023-09-07 22:46:00				11.661263	57.155938
32617	2023-09-07 22:46:17	1.0	1.0	-1.0		
32618	2023-09-07 22:46:47	1.0	1.0	-1.0		
32619	2023-09-07 22:47:00				11.658438	57.160845
32620	2023-09-07 22:47:17	1.0	1.0	-1.0		
32621	2023-09-07 22:47:47	1.0	1.0	-1.0		
32622	2023-09-07 22:48:00				11.65565	57.165872
32623	2023-09-07 22:48:17	1.0	1.0	-1.0		
32624	2023-09-07 22:48:47	1.0	1.0	-1.0		
32625	2023-09-07 22:49:00				11.652778	57.170862
32626	2023-09-07 22:49:17	1.0	1.0	-1.0		
32627	2023-09-07 22:49:47	1.0	1.0	-1.0		
32628	2023-09-07 22:50:00				11.649927	57.175928
32629	2023-09-07 22:50:17	1.0	1.0	-1.0		
32630	2023-09-07 22:50:48	1.0	1.0	-1.0		
32631	2023-09-07 22:51:00				11.646973	57.181052
32632	2023-09-07 22:51:18	1.0	1.0	-1.0		
32633	2023-09-07 22:51:48	1.0	1.0	-1.0		
32634	2023-09-07 22:52:00				11.643913	57.186113
32635	2023-09-07 22:52:18	1.0	1.0	-1.0		
32636	2023-09-07 22:52:48	1.0	1.0	-1.0		
32637	2023-09-07 22:53:00				11.640917	57.191132
32638	2023-09-07 22:53:18	1.0	1.0	-1.0		
32639	2023-09-07 22:53:48	1.0	1.0	-1.0		
32640	2023-09-07 22:54:00				11.637843	57.196105
32641	2023-09-07 22:54:18	1.0	1.0	-1.0		
32642	2023-09-07 22:54:48	1.0	1.0	-1.0		
32643	2023-09-07 22:55:00				11.634757	57.201145
32644	2023-09-07 22:55:18	1.0	1.0	-1.0		
32645	2023-09-07 22:55:48	1.0	1.0	-1.0		
32646	2023-09-07 22:56:00				11.631635	57.206308
32647	2023-09-07 22:56:18	1.0	1.0	-1.0		
32648	2023-09-07 22:56:48	1.0	1.0	-1.0		
32649	2023-09-07 22:57:00				11.628617	57.211288
32650	2023-09-07 22:57:18	1.0	1.0	-1.0		
32651	2023-09-07 22:57:48	1.0	1.0	-1.0		
32652	2023-09-07 22:58:00				11.62557	57.216367
32653	2023-09-07 22:58:18	1.0	1.0	-1.0		
32654	2023-09-07 22:58:48	1.0	1.0	-1.0		
32655	2023-09-07 22:59:00				11.622583	57.221447
32656	2023-09-07 22:59:18	1.0	1.0	-1.0		
32657	2023-09-07 22:59:49	1.0	1.0	-1.0		
32658	2023-09-07 23:00:00				11.619572	57.226533
32659	2023-09-07 23:00:19	1.0	1.0	-1.0		
32660	2023-09-07 23:00:49	1.0	1.0	-1.0		
32661	2023-09-07 23:01:00				11.616465	57.231595
32662	2023-09-07 23:01:19	1.0	1.0	-1.0		
32663	2023-09-07 23:01:49	1.0	1.0	-1.0		
32664	2023-09-07 23:02:00				11.613402	57.236818
32665	2023-09-07 23:02:19	1.0	1.0	-1.0		
32666	2023-09-07 23:02:49	1.0	1.0	-1.0		
32667	2023-09-07 23:03:00				11.610298	57.241943
32668	2023-09-07 23:03:19	1.0	1.0	-1.0		
32669	2023-09-07 23:03:49	1.0	1.0	-1.0		
32670	2023-09-07 23:04:00				11.607255	57.24697
32671	2023-09-07 23:04:19	1.0	1.0	-1.0		
32672	2023-09-07 23:04:49	1.0	1.0	-1.0		
32673	2023-09-07 23:05:00				11.604168	57.252208
32674	2023-09-07 23:05:19	1.0	1.0	-1.0		
32675	2023-09-07 23:05:49	1.0	1.0	-1.0		
32676	2023-09-07 23:06:00				11.60108	57.257282
32677	2023-09-07 23:06:19	1.0	1.0	-1.0		
32678	2023-09-07 23:06:50	1.0	1.0	-1.0		
32679	2023-09-07 23:07:00				11.597928	57.26246
32680	2023-09-07 23:07:20	1.0	1.0	-1.0		
32681	2023-09-07 23:07:50	1.0	1.0	-1.0		
32682	2023-09-07 23:08:00				11.594707	57.267645
32683	2023-09-07 23:08:20	1.0	1.0	-1.0		
32684	2023-09-07 23:08:50	1.0	1.0	-1.0		
32685	2023-09-07 23:09:00				11.59149	57.2728
32686	2023-09-07 23:09:20	1.0	1.0	-1.0		
32687	2023-09-07 23:09:50	1.0	1.0	-1.0		
32688	2023-09-07 23:10:00				11.588217	57.278002
32689	2023-09-07 23:10:20	1.0	1.0	-1.0		
32690	2023-09-07 23:10:50	1.0	1.0	-1.0		
32691	2023-09-07 23:11:00				11.584777	57.283158
32692	2023-09-07 23:11:20	1.0	1.0	-1.0		
32693	2023-09-07 23:11:50	1.0	1.0	-1.0		
32694	2023-09-07 23:12:00				11.581325	57.288307
32695	2023-09-07 23:12:20	1.0	1.0	-1.0		
32696	2023-09-07 23:12:50	1.0	1.0	-1.0		
32697	2023-09-07 23:13:00				11.577898	57.29346
32698	2023-09-07 23:13:21	1.0	1.0	-1.0		
32699	2023-09-07 23:13:51	1.0	1.0	-1.0		
32700	2023-09-07 23:14:00				11.574363	57.298585
32701	2023-09-07 23:14:21	1.0	1.0	-1.0		
32702	2023-09-07 23:14:51	1.0	1.0	-1.0		
32703	2023-09-07 23:15:00				11.57095	57.303752
32704	2023-09-07 23:15:21	1.0	1.0	-1.0		
32705	2023-09-07 23:15:51	1.0	1.0	-1.0		
32706	2023-09-07 23:16:00				11.567518	57.308887
32707	2023-09-07 23:16:21	1.0	1.0	-1.0		
32708	2023-09-07 23:16:51	1.0	1.0	-1.0		
32709	2023-09-07 23:17:00				11.564048	57.314003
32710	2023-09-07 23:17:21	1.0	1.0	-1.0		
32711	2023-09-07 23:17:51	1.0	1.0	-1.0		
32712	2023-09-07 23:18:00				11.560642	57.31913
32713	2023-09-07 23:18:21	1.0	1.0	-1.0		
32714	2023-09-07 23:18:51	1.0	1.0	-1.0		
32715	2023-09-07 23:19:00				11.557347	57.324252
32716	2023-09-07 23:19:21	1.0	1.0	-1.0		
32717	2023-09-07 23:19:51	1.0	1.0	-1.0		
32718	2023-09-07 23:20:00				11.554068	57.329362
32719	2023-09-07 23:20:21	1.0	1.0	-1.0		
32720	2023-09-07 23:20:51	1.0	1.0	-1.0		
32721	2023-09-07 23:21:00				11.550715	57.334537
32722	2023-09-07 23:21:21	1.0	1.0	-1.0		
32723	2023-09-07 23:21:51	1.0	1.0	-1.0		
32724	2023-09-07 23:22:00				11.54741	57.339535
32725	2023-09-07 23:22:22	1.0	1.0	-1.0		
32726	2023-09-07 23:22:52	1.0	1.0	-1.0		
32727	2023-09-07 23:23:00				11.54412	57.344618
32728	2023-09-07 23:23:22	1.0	1.0	-1.0		
32729	2023-09-07 23:23:52	1.0	1.0	-1.0		
32730	2023-09-07 23:24:00				11.540798	57.34968
32731	2023-09-07 23:24:22	1.0	1.0	-1.0		
32732	2023-09-07 23:24:52	1.0	1.0	-1.0		
32733	2023-09-07 23:25:00				11.53739	57.354717
32734	2023-09-07 23:25:22	1.0	1.0	-1.0		
32735	2023-09-07 23:25:52	1.0	1.0	-1.0		
32736	2023-09-07 23:26:00				11.534067	57.359763
32737	2023-09-07 23:26:22	1.0	1.0	-1.0		
32738	2023-09-07 23:26:52	1.0	1.0	-1.0		
32739	2023-09-07 23:27:00				11.53074	57.364917
32740	2023-09-07 23:27:22	1.0	1.0	-1.0		
32741	2023-09-07 23:27:52	1.0	1.0	-1.0		
32742	2023-09-07 23:28:00				11.52788	57.369938
32743	2023-09-07 23:28:22	1.0	1.0	-1.0		
32744	2023-09-07 23:28:52	1.0	1.0	-1.0		
32745	2023-09-07 23:29:00				11.525002	57.37508
32746	2023-09-07 23:29:23	1.0	1.0	-1.0		
32747	2023-09-07 23:29:53	1.0	1.0	-1.0		
32748	2023-09-07 23:30:00				11.522132	57.380313
32749	2023-09-07 23:30:23	1.0	1.0	-1.0		
32750	2023-09-07 23:30:53	1.0	1.0	-1.0		
32751	2023-09-07 23:31:00				11.519337	57.385522
32752	2023-09-07 23:31:23	1.0	1.0	-1.0		
32753	2023-09-07 23:31:53	1.0	1.0	-1.0		
32754	2023-09-07 23:32:00				11.516505	57.390603
32755	2023-09-07 23:32:23	1.0	1.0	-1.0		
32756	2023-09-07 23:32:53	1.0	1.0	-1.0		
32757	2023-09-07 23:33:00				11.513622	57.39582
32758	2023-09-07 23:33:23	1.0	1.0	-1.0		
32759	2023-09-07 23:33:53	1.0	1.0	-1.0		
32760	2023-09-07 23:34:00				11.51078	57.401015
32761	2023-09-07 23:34:23	1.0	1.0	-1.0		
32762	2023-09-07 23:34:53	1.0	1.0	-1.0		
32763	2023-09-07 23:35:00				11.507997	57.406197
32764	2023-09-07 23:35:23	1.0	1.0	-1.0		
32765	2023-09-07 23:35:53	1.0	1.0	-1.0		
32766	2023-09-07 23:36:00				11.505212	57.411437
32767	2023-09-07 23:36:23	1.0	1.0	-1.0		
32768	2023-09-07 23:36:54	1.0	1.0	-1.0		
32769	2023-09-07 23:37:00				11.502403	57.416647
32770	2023-09-07 23:37:24	1.0	1.0	-1.0		
32771	2023-09-07 23:37:54	1.0	1.0	-1.0		
32772	2023-09-07 23:38:00				11.499682	57.421875
32773	2023-09-07 23:38:24	1.0	1.0	-1.0		
32774	2023-09-07 23:38:54	1.0	1.0	-1.0		
32775	2023-09-07 23:39:00				11.496913	57.427128
32776	2023-09-07 23:39:24	1.0	1.0	-1.0		
32777	2023-09-07 23:39:54	1.0	1.0	-1.0		
32778	2023-09-07 23:40:00				11.494197	57.43247
32779	2023-09-07 23:40:24	1.0	1.0	-1.0		
32780	2023-09-07 23:40:54	1.0	1.0	-1.0		
32781	2023-09-07 23:41:00				11.491515	57.437717
32782	2023-09-07 23:41:24	1.0	1.0	-1.0		
32783	2023-09-07 23:41:54	1.0	1.0	-1.0		
32784	2023-09-07 23:42:00				11.488828	57.442877
32785	2023-09-07 23:42:24	1.0	1.0	-1.0		
32786	2023-09-07 23:42:54	1.0	1.0	-1.0		
32787	2023-09-07 23:43:00				11.48617	57.448153
32788	2023-09-07 23:43:24	1.0	1.0	-1.0		
32789	2023-09-07 23:43:54	1.0	1.0	-1.0		
32790	2023-09-07 23:44:00				11.483453	57.453492
32791	2023-09-07 23:44:24	1.0	1.0	-1.0		
32792	2023-09-07 23:44:54	1.0	1.0	-1.0		
32793	2023-09-07 23:45:00				11.48089	57.458687
32794	2023-09-07 23:45:24	1.0	1.0	-1.0		
32795	2023-09-07 23:45:54	1.0	1.0	-1.0		
32796	2023-09-07 23:46:00				11.478348	57.463987
32797	2023-09-07 23:46:24	1.0	1.0	-1.0		
32798	2023-09-07 23:46:54	1.0	1.0	-1.0		
32799	2023-09-07 23:47:00				11.475712	57.469265
32800	2023-09-07 23:47:25	1.0	1.0	-1.0		
32801	2023-09-07 23:47:55	1.0	1.0	-1.0		
32802	2023-09-07 23:48:00				11.473062	57.474523
32803	2023-09-07 23:48:25	1.0	1.0	-1.0		
32804	2023-09-07 23:48:55	1.0	1.0	-1.0		
32805	2023-09-07 23:49:00				11.470533	57.479813
32806	2023-09-07 23:49:25	1.0	1.0	-1.0		
32807	2023-09-07 23:49:55	1.0	1.0	-1.0		
32808	2023-09-07 23:50:00				11.467998	57.4851
32809	2023-09-07 23:50:25	1.0	1.0	-1.0		
32810	2023-09-07 23:50:55	1.0	1.0	-1.0		
32811	2023-09-07 23:51:00				11.465385	57.490473
32812	2023-09-07 23:51:25	1.0	1.0	-1.0		
32813	2023-09-07 23:51:55	1.0	1.0	-1.0		
32814	2023-09-07 23:52:00				11.462902	57.495762
32815	2023-09-07 23:52:25	1.0	1.0	-1.0		
32816	2023-09-07 23:52:55	1.0	1.0	-1.0		
32817	2023-09-07 23:53:00				11.46047	57.50094
32818	2023-09-07 23:53:26	1.0	1.0	-1.0		
32819	2023-09-07 23:53:56	1.0	1.0	-1.0		
32820	2023-09-07 23:54:00				11.457987	57.506258
32821	2023-09-07 23:54:26	1.0	1.0	-1.0		
32822	2023-09-07 23:54:56	1.0	1.0	-1.0		
32823	2023-09-07 23:55:00				11.455587	57.511567
32824	2023-09-07 23:55:26	1.0	1.0	-1.0		
32825	2023-09-07 23:55:56	1.0	1.0	-1.0		
32826	2023-09-07 23:56:00				11.453172	57.516968
32827	2023-09-07 23:56:26	1.0	1.0	-1.0		
32828	2023-09-07 23:56:56	1.0	1.0	-1.0		
32829	2023-09-07 23:57:00				11.450823	57.522198
32830	2023-09-07 23:57:26	1.0	1.0	-1.0		
32831	2023-09-07 23:57:56	1.0	1.0	-1.0		
32832	2023-09-07 23:58:00				11.448368	57.527513
32833	2023-09-07 23:58:26	1.0	1.0	-1.0		
32834	2023-09-07 23:58:56	1.0	1.0	-1.0		
32835	2023-09-07 23:59:00				11.445978	57.532835
32836	2023-09-07 23:59:26	1.0	1.0	-1.0		
32837	2023-09-07 23:59:56	1.0	1.0	-1.0		
32838	2023-09-08 00:00:00				11.443642	57.538123
32839	2023-09-08 00:00:26	1.0	1.0	-1.0		
32840	2023-09-08 00:00:56	1.0	1.0	-1.0		
32841	2023-09-08 00:01:00				11.441212	57.54355
32842	2023-09-08 00:01:26	1.0	1.0	-1.0		
32843	2023-09-08 00:01:56	1.0	1.0	-1.0		
32844	2023-09-08 00:02:00				11.438847	57.548763
32845	2023-09-08 00:02:26	1.0	1.0	-1.0		
32846	2023-09-08 00:02:56	1.0	1.0	-1.0		
32847	2023-09-08 00:03:00				11.436458	57.554085
32848	2023-09-08 00:03:26	1.0	1.0	-1.0		
32849	2023-09-08 00:03:57	1.0	1.0	-1.0		
32850	2023-09-08 00:04:00				11.434215	57.559398
32851	2023-09-08 00:04:27	1.0	1.0	-1.0		
32852	2023-09-08 00:04:57	1.0	1.0	-1.0		
32853	2023-09-08 00:05:00				11.431862	57.564777
32854	2023-09-08 00:05:27	1.0	1.0	-1.0		
32855	2023-09-08 00:05:57	1.0	1.0	-1.0		
32856	2023-09-08 00:06:00				11.429578	57.57005
32857	2023-09-08 00:06:27	1.0	1.0	-1.0		
32858	2023-09-08 00:06:57	1.0	1.0	-1.0		
32859	2023-09-08 00:07:00				11.42731	57.575268
32860	2023-09-08 00:07:27	1.0	1.0	-1.0		
32861	2023-09-08 00:07:57	1.0	1.0	-1.0		
32862	2023-09-08 00:08:00				11.42504	57.580582
32863	2023-09-08 00:08:27	1.0	1.0	-1.0		
32864	2023-09-08 00:08:57	1.0	1.0	-1.0		
32865	2023-09-08 00:09:00				11.422783	57.585865
32866	2023-09-08 00:09:28	1.0	1.0	-1.0		
32867	2023-09-08 00:09:58	1.0	1.0	-1.0		
32868	2023-09-08 00:10:00				11.420498	57.59124
32869	2023-09-08 00:10:28	1.0	1.0	-1.0		
32870	2023-09-08 00:10:58	1.0	1.0	-1.0		
32871	2023-09-08 00:11:00				11.41815	57.596535
32872	2023-09-08 00:11:28	1.0	1.0	-1.0		
32873	2023-09-08 00:11:58	1.0	1.0	-1.0		
32874	2023-09-08 00:12:00				11.415975	57.601718
32875	2023-09-08 00:12:28	1.0	1.0	-1.0		
32876	2023-09-08 00:12:58	1.0	1.0	-1.0		
32877	2023-09-08 00:13:00				11.413672	57.606995
32878	2023-09-08 00:13:28	1.0	1.0	-1.0		
32879	2023-09-08 00:13:58	1.0	1.0	-1.0		
32880	2023-09-08 00:14:00				11.411258	57.612217
32881	2023-09-08 00:14:28	1.0	1.0	-1.0		
32882	2023-09-08 00:14:59	1.0	1.0	-1.0		
32883	2023-09-08 00:15:00				11.408843	57.617418
32884	2023-09-08 00:15:29	1.0	1.0	-1.0		
32885	2023-09-08 00:15:59	1.0	1.0	-1.0		
32886	2023-09-08 00:16:00				11.406377	57.622682
32887	2023-09-08 00:16:29	1.0	1.0	-1.0		
32888	2023-09-08 00:16:59	1.0	1.0	-1.0		
32889	2023-09-08 00:17:00				11.403987	57.627777
32890	2023-09-08 00:17:29	1.0	1.0	-1.0		
32891	2023-09-08 00:17:59	1.0	1.0	-1.0		
32892	2023-09-08 00:18:00				11.401492	57.632937
32893	2023-09-08 00:18:29	1.0	1.0	-1.0		
32894	2023-09-08 00:18:59	1.0	1.0	-1.0		
32895	2023-09-08 00:19:00				11.399032	57.638063
32896	2023-09-08 00:19:29	1.0	1.0	-1.0		
