datetime,station_id,station_name,parameter,parameter_name,parameter_name_eng,method,value,unit,correction,quality
1964-01-01 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,314.0,m³/s,0,3
1964-01-02 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,404.0,m³/s,0,3
1964-01-03 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,400.0,m³/s,0,3
1964-01-04 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,376.0,m³/s,0,3
1964-01-05 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,341.0,m³/s,0,3
1964-01-06 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,402.0,m³/s,0,3
1964-01-07 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,402.0,m³/s,0,3
1964-01-08 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,400.0,m³/s,0,3
1964-01-09 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,400.0,m³/s,0,3
1964-01-10 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,402.0,m³/s,0,3
1964-01-11 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,376.0,m³/s,0,3
1964-01-12 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,341.0,m³/s,0,3
1964-01-13 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,402.0,m³/s,0,3
1964-01-14 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,400.0,m³/s,0,3
1964-01-15 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,400.0,m³/s,0,3
1964-01-16 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,402.0,m³/s,0,3
1964-01-17 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,402.0,m³/s,0,3
1964-01-18 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,376.0,m³/s,0,3
1964-01-19 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,341.0,m³/s,0,3
1964-01-20 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,391.0,m³/s,0,3
1964-01-21 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,391.0,m³/s,0,3
1964-01-22 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,387.0,m³/s,0,3
1964-01-23 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,380.0,m³/s,0,3
1964-01-24 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,380.0,m³/s,0,3
1964-01-25 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,363.0,m³/s,0,3
1964-01-26 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,341.0,m³/s,0,3
1964-01-27 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,380.0,m³/s,0,3
1964-01-28 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,380.0,m³/s,0,3
1964-01-29 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,380.0,m³/s,0,3
1964-01-30 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,380.0,m³/s,0,3
1964-01-31 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,380.0,m³/s,0,3
1964-02-01 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,363.0,m³/s,0,3
1964-02-02 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,341.0,m³/s,0,3
1964-02-03 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,380.0,m³/s,0,3
1964-02-04 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,380.0,m³/s,0,3
1964-02-05 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,380.0,m³/s,0,3
1964-02-06 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,380.0,m³/s,0,3
1964-02-07 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,380.0,m³/s,0,3
1964-02-08 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,363.0,m³/s,0,3
1964-02-09 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,341.0,m³/s,0,3
1964-02-10 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,380.0,m³/s,0,3
1964-02-11 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,380.0,m³/s,0,3
1964-02-12 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,376.0,m³/s,0,3
1964-02-13 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,371.0,m³/s,0,3
1964-02-14 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,371.0,m³/s,0,3
1964-02-15 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,354.0,m³/s,0,3
1964-02-16 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,333.0,m³/s,0,3
1964-02-17 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,361.0,m³/s,0,3
1964-02-18 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,361.0,m³/s,0,3
1964-02-19 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,361.0,m³/s,0,3
1964-02-20 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,358.0,m³/s,0,3
1964-02-21 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,358.0,m³/s,0,3
1964-02-22 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,346.0,m³/s,0,3
1964-02-23 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,331.0,m³/s,0,3
1964-02-24 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,358.0,m³/s,0,3
1964-02-25 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,361.0,m³/s,0,3
1964-02-26 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,361.0,m³/s,0,3
1964-02-27 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,358.0,m³/s,0,3
1964-02-28 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,361.0,m³/s,0,3
1964-02-29 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,347.0,m³/s,0,3
1964-03-01 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,333.0,m³/s,0,3
1964-03-02 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,358.0,m³/s,0,3
1964-03-03 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,358.0,m³/s,0,3
1964-03-04 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,358.0,m³/s,0,3
1964-03-05 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,358.0,m³/s,0,3
1964-03-06 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,358.0,m³/s,0,3
1964-03-07 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,341.0,m³/s,0,3
1964-03-08 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,322.0,m³/s,0,3
1964-03-09 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,350.0,m³/s,0,3
1964-03-10 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,350.0,m³/s,0,3
1964-03-11 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,350.0,m³/s,0,3
1964-03-12 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,350.0,m³/s,0,3
1964-03-13 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,350.0,m³/s,0,3
1964-03-14 11:00:00+00:00,2.605.0,Solbergfoss,1001,Vannføring,Discharge,Mean,333.0,m³/s,0,3
