index	time	FA/RAMSES/DERIVED/RRS/CALIBRATED/SHIP_SHADDOW	FA/RAMSES/DERIVED/RRS/CALIBRATED/SUN_GLINT	FA/RAMSES/DERIVED/RRS/CALIBRATED/SUN_HEIGHT	longitude	latitude
38	2023-06-01 00:12:55	1.0	1.0	-1.0		
39	2023-06-01 00:13:00				11.256497	56.179597
40	2023-06-01 00:13:26	1.0	1.0	-1.0		
41	2023-06-01 00:13:55	1.0	1.0	-1.0		
42	2023-06-01 00:14:00				11.249845	56.176012
43	2023-06-01 00:14:25	1.0	1.0	-1.0		
44	2023-06-01 00:14:56	1.0	1.0	-1.0		
45	2023-06-01 00:15:00				11.243415	56.172403
46	2023-06-01 00:15:26	1.0	1.0	-1.0		
47	2023-06-01 00:15:56	1.0	1.0	-1.0		
48	2023-06-01 00:16:00				11.23704	56.168758
49	2023-06-01 00:16:26	1.0	1.0	-1.0		
50	2023-06-01 00:16:56	1.0	1.0	-1.0		
51	2023-06-01 00:17:00				11.230655	56.165075
52	2023-06-01 00:17:26	1.0	1.0	-1.0		
53	2023-06-01 00:17:56	1.0	1.0	-1.0		
54	2023-06-01 00:18:00				11.22435	56.161438
55	2023-06-01 00:18:26	1.0	1.0	-1.0		
56	2023-06-01 00:18:56	1.0	1.0	-1.0		
57	2023-06-01 00:19:00				11.217892	56.157785
58	2023-06-01 00:19:26	1.0	1.0	-1.0		
59	2023-06-01 00:19:56	1.0	1.0	-1.0		
60	2023-06-01 00:20:00				11.211388	56.1541
61	2023-06-01 00:20:26	1.0	1.0	-1.0		
62	2023-06-01 00:20:56	1.0	1.0	-1.0		
63	2023-06-01 00:21:00				11.20476	56.150213
64	2023-06-01 00:21:26	1.0	1.0	-1.0		
65	2023-06-01 00:21:56	1.0	1.0	-1.0		
66	2023-06-01 00:22:00				11.198777	56.146173
67	2023-06-01 00:22:26	1.0	1.0	-1.0		
68	2023-06-01 00:22:56	1.0	1.0	-1.0		
69	2023-06-01 00:23:00				11.1928	56.141872
70	2023-06-01 00:23:26	1.0	1.0	-1.0		
71	2023-06-01 00:23:56	1.0	1.0	-1.0		
72	2023-06-01 00:24:00				11.186858	56.137638
73	2023-06-01 00:24:26	1.0	1.0	-1.0		
74	2023-06-01 00:24:56	1.0	1.0	-1.0		
75	2023-06-01 00:25:00				11.180933	56.13338
76	2023-06-01 00:25:26	1.0	1.0	-1.0		
77	2023-06-01 00:25:56	1.0	1.0	-1.0		
78	2023-06-01 00:26:00				11.175137	56.129192
79	2023-06-01 00:26:26	1.0	1.0	-1.0		
80	2023-06-01 00:26:56	1.0	1.0	-1.0		
81	2023-06-01 00:27:00				11.169472	56.124695
82	2023-06-01 00:27:26	1.0	1.0	-1.0		
83	2023-06-01 00:27:56	1.0	1.0	-1.0		
84	2023-06-01 00:28:00				11.164232	56.120237
85	2023-06-01 00:28:26	1.0	1.0	-1.0		
86	2023-06-01 00:28:56	1.0	1.0	-1.0		
87	2023-06-01 00:29:00				11.15909	56.115637
88	2023-06-01 00:29:26	1.0	1.0	-1.0		
89	2023-06-01 00:29:56	1.0	1.0	-1.0		
90	2023-06-01 00:30:00				11.15421	56.110923
91	2023-06-01 00:30:26	1.0	1.0	-1.0		
92	2023-06-01 00:30:56	1.0	1.0	-1.0		
93	2023-06-01 00:31:00				11.149695	56.106082
94	2023-06-01 00:31:26	1.0	1.0	-1.0		
95	2023-06-01 00:31:57	1.0	1.0	-1.0		
96	2023-06-01 00:32:00				11.145448	56.101077
97	2023-06-01 00:32:27	1.0	1.0	-1.0		
98	2023-06-01 00:32:57	1.0	1.0	-1.0		
99	2023-06-01 00:33:00				11.141373	56.096112
100	2023-06-01 00:33:27	1.0	1.0	-1.0		
101	2023-06-01 00:33:57	1.0	1.0	-1.0		
102	2023-06-01 00:34:00				11.137333	56.09112
103	2023-06-01 00:34:27	1.0	1.0	-1.0		
104	2023-06-01 00:34:57	1.0	1.0	-1.0		
105	2023-06-01 00:35:00				11.133263	56.086153
106	2023-06-01 00:35:27	1.0	1.0	-1.0		
107	2023-06-01 00:35:57	1.0	1.0	-1.0		
108	2023-06-01 00:36:00				11.129488	56.081235
109	2023-06-01 00:36:27	1.0	1.0	-1.0		
110	2023-06-01 00:36:57	1.0	1.0	-1.0		
111	2023-06-01 00:37:00				11.125753	56.076172
112	2023-06-01 00:37:27	1.0	1.0	-1.0		
113	2023-06-01 00:37:57	1.0	1.0	-1.0		
114	2023-06-01 00:38:00				11.122045	56.071193
115	2023-06-01 00:38:27	1.0	1.0	-1.0		
116	2023-06-01 00:38:57	1.0	1.0	-1.0		
117	2023-06-01 00:39:00				11.11844	56.066257
118	2023-06-01 00:39:27	1.0	1.0	-1.0		
119	2023-06-01 00:39:57	1.0	1.0	-1.0		
120	2023-06-01 00:40:00				11.11484	56.061328
121	2023-06-01 00:40:27	1.0	1.0	-1.0		
122	2023-06-01 00:40:57	1.0	1.0	-1.0		
123	2023-06-01 00:41:00				11.110917	56.056532
124	2023-06-01 00:41:27	1.0	1.0	-1.0		
125	2023-06-01 00:41:57	1.0	1.0	-1.0		
126	2023-06-01 00:42:00				11.106802	56.05176
127	2023-06-01 00:42:27	1.0	1.0	-1.0		
128	2023-06-01 00:42:57	1.0	1.0	-1.0		
129	2023-06-01 00:43:00				11.102362	56.047137
130	2023-06-01 00:43:27	1.0	1.0	-1.0		
131	2023-06-01 00:43:57	1.0	1.0	-1.0		
132	2023-06-01 00:44:00				11.097832	56.042527
133	2023-06-01 00:44:27	1.0	1.0	-1.0		
134	2023-06-01 00:44:57	1.0	1.0	-1.0		
135	2023-06-01 00:45:00				11.093075	56.038122
136	2023-06-01 00:45:27	1.0	1.0	-1.0		
137	2023-06-01 00:45:57	1.0	1.0	-1.0		
138	2023-06-01 00:46:00				11.087977	56.033603
139	2023-06-01 00:46:27	1.0	1.0	-1.0		
140	2023-06-01 00:46:57	1.0	1.0	-1.0		
141	2023-06-01 00:47:00				11.082755	56.029228
142	2023-06-01 00:47:27	1.0	1.0	-1.0		
143	2023-06-01 00:47:57	1.0	1.0	-1.0		
144	2023-06-01 00:48:00				11.077628	56.024925
145	2023-06-01 00:48:27	1.0	1.0	-1.0		
146	2023-06-01 00:48:57	1.0	1.0	-1.0		
147	2023-06-01 00:49:00				11.072263	56.020472
148	2023-06-01 00:49:27	1.0	1.0	-1.0		
149	2023-06-01 00:49:57	1.0	1.0	-1.0		
150	2023-06-01 00:50:00				11.066962	56.016072
151	2023-06-01 00:50:27	1.0	1.0	-1.0		
152	2023-06-01 00:50:57	1.0	1.0	-1.0		
153	2023-06-01 00:51:00				11.0616	56.01172
154	2023-06-01 00:51:27	1.0	1.0	-1.0		
155	2023-06-01 00:51:57	1.0	1.0	-1.0		
156	2023-06-01 00:52:00				11.056397	56.00739
157	2023-06-01 00:52:27	1.0	1.0	-1.0		
158	2023-06-01 00:52:57	1.0	1.0	-1.0		
159	2023-06-01 00:53:00				11.050982	56.002957
160	2023-06-01 00:53:27	1.0	1.0	-1.0		
161	2023-06-01 00:53:57	1.0	1.0	-1.0		
162	2023-06-01 00:54:00				11.045638	55.998572
163	2023-06-01 00:54:27	1.0	1.0	-1.0		
164	2023-06-01 00:54:57	1.0	1.0	-1.0		
165	2023-06-01 00:55:00				11.040412	55.99413
166	2023-06-01 00:55:27	1.0	1.0	-1.0		
167	2023-06-01 00:55:57	1.0	1.0	-1.0		
168	2023-06-01 00:56:00				11.035328	55.98963
169	2023-06-01 00:56:27	1.0	1.0	-1.0		
170	2023-06-01 00:56:57	1.0	1.0	-1.0		
171	2023-06-01 00:57:00				11.0303	55.985132
172	2023-06-01 00:57:27	1.0	1.0	-1.0		
173	2023-06-01 00:57:57	1.0	1.0	-1.0		
174	2023-06-01 00:58:00				11.025358	55.980627
175	2023-06-01 00:58:27	1.0	1.0	-1.0		
176	2023-06-01 00:58:57	1.0	1.0	-1.0		
177	2023-06-01 00:59:00				11.02062	55.975988
178	2023-06-01 00:59:27	1.0	1.0	-1.0		
179	2023-06-01 00:59:57	1.0	1.0	-1.0		
180	2023-06-01 01:00:00				11.015735	55.971375
181	2023-06-01 01:00:27	1.0	1.0	-1.0		
182	2023-06-01 01:00:57	1.0	1.0	-1.0		
183	2023-06-01 01:01:00				11.010693	55.966802
184	2023-06-01 01:01:27	1.0	1.0	-1.0		
185	2023-06-01 01:01:57	1.0	1.0	-1.0		
186	2023-06-01 01:02:00				11.006053	55.962167
187	2023-06-01 01:02:27	1.0	1.0	-1.0		
188	2023-06-01 01:02:57	1.0	1.0	-1.0		
189	2023-06-01 01:03:00				11.001193	55.957513
190	2023-06-01 01:03:27	1.0	1.0	-1.0		
191	2023-06-01 01:03:57	1.0	1.0	-1.0		
192	2023-06-01 01:04:00				10.995722	55.95311
193	2023-06-01 01:04:27	1.0	1.0	-1.0		
194	2023-06-01 01:04:57	1.0	1.0	-1.0		
195	2023-06-01 01:05:00				10.99021	55.948768
196	2023-06-01 01:05:27	1.0	1.0	-1.0		
197	2023-06-01 01:05:57	1.0	1.0	-1.0		
198	2023-06-01 01:06:00				10.984513	55.9444
199	2023-06-01 01:06:27	1.0	1.0	-1.0		
200	2023-06-01 01:06:57	1.0	1.0	-1.0		
201	2023-06-01 01:07:00				10.979032	55.94023
202	2023-06-01 01:07:27	1.0	1.0	-1.0		
203	2023-06-01 01:07:58	1.0	1.0	-1.0		
204	2023-06-01 01:08:00				10.973283	55.936008
205	2023-06-01 01:08:28	1.0	1.0	-1.0		
206	2023-06-01 01:08:58	1.0	1.0	-1.0		
207	2023-06-01 01:09:00				10.967252	55.93203
208	2023-06-01 01:09:28	1.0	1.0	-1.0		
209	2023-06-01 01:09:58	1.0	1.0	-1.0		
210	2023-06-01 01:10:00				10.961018	55.928137
211	2023-06-01 01:10:28	1.0	1.0	-1.0		
212	2023-06-01 01:10:58	1.0	1.0	-1.0		
213	2023-06-01 01:11:00				10.954692	55.92424
214	2023-06-01 01:11:28	1.0	1.0	-1.0		
215	2023-06-01 01:11:58	1.0	1.0	-1.0		
216	2023-06-01 01:12:00				10.948272	55.920318
217	2023-06-01 01:12:28	1.0	1.0	-1.0		
218	2023-06-01 01:12:58	1.0	1.0	-1.0		
219	2023-06-01 01:13:00				10.941872	55.916337
220	2023-06-01 01:13:28	1.0	1.0	-1.0		
221	2023-06-01 01:13:58	1.0	1.0	-1.0		
222	2023-06-01 01:14:00				10.935473	55.912343
223	2023-06-01 01:14:28	1.0	1.0	-1.0		
224	2023-06-01 01:14:58	1.0	1.0	-1.0		
225	2023-06-01 01:15:00				10.929078	55.908368
226	2023-06-01 01:15:28	1.0	1.0	-1.0		
227	2023-06-01 01:15:58	1.0	1.0	-1.0		
228	2023-06-01 01:16:00				10.922865	55.90452
229	2023-06-01 01:16:28	1.0	1.0	-1.0		
230	2023-06-01 01:16:58	1.0	1.0	-1.0		
231	2023-06-01 01:17:00				10.91688	55.900657
232	2023-06-01 01:17:28	1.0	1.0	-1.0		
233	2023-06-01 01:17:58	1.0	1.0	-1.0		
234	2023-06-01 01:18:00				10.910995	55.896792
235	2023-06-01 01:18:28	1.0	1.0	-1.0		
236	2023-06-01 01:18:58	1.0	1.0	-1.0		
237	2023-06-01 01:19:00				10.905047	55.892918
238	2023-06-01 01:19:28	1.0	1.0	-1.0		
239	2023-06-01 01:19:58	1.0	1.0	-1.0		
240	2023-06-01 01:20:00				10.899127	55.888998
241	2023-06-01 01:20:28	1.0	1.0	-1.0		
242	2023-06-01 01:20:58	1.0	1.0	-1.0		
243	2023-06-01 01:21:00				10.893063	55.884983
244	2023-06-01 01:21:28	1.0	1.0	-1.0		
245	2023-06-01 01:21:58	1.0	1.0	-1.0		
246	2023-06-01 01:22:00				10.886762	55.880873
247	2023-06-01 01:22:28	1.0	1.0	-1.0		
248	2023-06-01 01:22:58	1.0	1.0	-1.0		
249	2023-06-01 01:23:00				10.88052	55.876738
250	2023-06-01 01:23:28	1.0	1.0	-1.0		
251	2023-06-01 01:23:58	1.0	1.0	-1.0		
252	2023-06-01 01:24:00				10.874165	55.872628
253	2023-06-01 01:24:28	1.0	1.0	-1.0		
254	2023-06-01 01:24:58	1.0	1.0	-1.0		
255	2023-06-01 01:25:00				10.868167	55.868597
256	2023-06-01 01:25:28	1.0	1.0	-1.0		
257	2023-06-01 01:25:58	1.0	1.0	-1.0		
258	2023-06-01 01:26:00				10.862102	55.864572
259	2023-06-01 01:26:28	1.0	1.0	-1.0		
260	2023-06-01 01:26:58	1.0	1.0	-1.0		
261	2023-06-01 01:27:00				10.85598	55.860557
262	2023-06-01 01:27:28	1.0	1.0	-1.0		
263	2023-06-01 01:27:58	1.0	1.0	-1.0		
264	2023-06-01 01:28:00				10.849895	55.856615
265	2023-06-01 01:28:28	1.0	1.0	-1.0		
266	2023-06-01 01:28:58	1.0	1.0	-1.0		
267	2023-06-01 01:29:00				10.843745	55.852542
268	2023-06-01 01:29:28	1.0	1.0	-1.0		
269	2023-06-01 01:29:58	1.0	1.0	-1.0		
270	2023-06-01 01:30:00				10.83744	55.848288
271	2023-06-01 01:30:28	1.0	1.0	-1.0		
272	2023-06-01 01:30:58	1.0	1.0	-1.0		
273	2023-06-01 01:31:00				10.831058	55.843988
274	2023-06-01 01:31:28	1.0	1.0	-1.0		
275	2023-06-01 01:31:58	1.0	1.0	-1.0		
276	2023-06-01 01:32:00				10.824598	55.83957
277	2023-06-01 01:32:28	1.0	1.0	-1.0		
278	2023-06-01 01:32:58	1.0	1.0	-1.0		
279	2023-06-01 01:33:00				10.818542	55.835048
280	2023-06-01 01:33:28	-1.0	1.0	-1.0		
281	2023-06-01 01:33:58	-1.0	1.0	-1.0		
282	2023-06-01 01:34:00				10.813277	55.830123
283	2023-06-01 01:34:28	-1.0	1.0	-1.0		
284	2023-06-01 01:34:58	-1.0	1.0	-1.0		
285	2023-06-01 01:35:00				10.809008	55.824868
286	2023-06-01 01:35:28	-1.0	1.0	-1.0		
287	2023-06-01 01:35:58	-1.0	1.0	-1.0		
288	2023-06-01 01:36:00				10.805763	55.819432
289	2023-06-01 01:36:28	-1.0	1.0	-1.0		
290	2023-06-01 01:36:58	-1.0	1.0	-1.0		
291	2023-06-01 01:37:00				10.803832	55.813872
292	2023-06-01 01:37:28	-1.0	1.0	-1.0		
293	2023-06-01 01:37:58	-1.0	1.0	-1.0		
294	2023-06-01 01:38:00				10.802902	55.808208
295	2023-06-01 01:38:28	-1.0	1.0	-1.0		
296	2023-06-01 01:38:58	-1.0	1.0	-1.0		
297	2023-06-01 01:39:00				10.802883	55.802727
298	2023-06-01 01:39:28	-1.0	1.0	-1.0		
299	2023-06-01 01:39:58	-1.0	1.0	-1.0		
300	2023-06-01 01:40:00				10.803027	55.797283
301	2023-06-01 01:40:28	-1.0	1.0	-1.0		
302	2023-06-01 01:40:58	-1.0	1.0	-1.0		
303	2023-06-01 01:41:00				10.802923	55.791927
304	2023-06-01 01:41:28	-1.0	1.0	-1.0		
305	2023-06-01 01:41:58	-1.0	1.0	-1.0		
306	2023-06-01 01:42:00				10.802767	55.786347
307	2023-06-01 01:42:28	-1.0	1.0	-1.0		
308	2023-06-01 01:42:58	-1.0	1.0	-1.0		
309	2023-06-01 01:43:00				10.802547	55.780815
310	2023-06-01 01:43:28	-1.0	1.0	-1.0		
311	2023-06-01 01:43:58	-1.0	1.0	-1.0		
312	2023-06-01 01:44:00				10.802353	55.775255
313	2023-06-01 01:44:28	-1.0	1.0	-1.0		
314	2023-06-01 01:44:58	-1.0	1.0	-1.0		
315	2023-06-01 01:45:00				10.802088	55.769667
316	2023-06-01 01:45:28	-1.0	1.0	-1.0		
317	2023-06-01 01:45:58	-1.0	1.0	-1.0		
318	2023-06-01 01:46:00				10.80179	55.764005
319	2023-06-01 01:46:28	-1.0	1.0	-1.0		
320	2023-06-01 01:46:58	-1.0	1.0	-1.0		
321	2023-06-01 01:47:00				10.800988	55.758353
322	2023-06-01 01:47:28	-1.0	1.0	-1.0		
323	2023-06-01 01:47:58	-1.0	1.0	-1.0		
324	2023-06-01 01:48:00				10.799927	55.752648
325	2023-06-01 01:48:28	-1.0	1.0	-1.0		
326	2023-06-01 01:48:58	-1.0	1.0	-1.0		
327	2023-06-01 01:49:00				10.798803	55.746945
328	2023-06-01 01:49:29	-1.0	1.0	-1.0		
329	2023-06-01 01:49:59	-1.0	1.0	-1.0		
330	2023-06-01 01:50:00				10.797662	55.741217
331	2023-06-01 01:50:29	-1.0	1.0	-1.0		
332	2023-06-01 01:50:59	-1.0	1.0	-1.0		
333	2023-06-01 01:51:00				10.796572	55.73544
334	2023-06-01 01:51:29	-1.0	1.0	-1.0		
335	2023-06-01 01:51:59	-1.0	1.0	-1.0		
336	2023-06-01 01:52:00				10.795447	55.72966
337	2023-06-01 01:52:29	-1.0	1.0	-1.0		
338	2023-06-01 01:52:59	-1.0	1.0	-1.0		
339	2023-06-01 01:53:00				10.794407	55.723955
340	2023-06-01 01:53:29	-1.0	1.0	-1.0		
341	2023-06-01 01:53:59	-1.0	1.0	-1.0		
342	2023-06-01 01:54:00				10.793272	55.71807
343	2023-06-01 01:54:29	-1.0	1.0	-1.0		
344	2023-06-01 01:54:59	-1.0	1.0	-1.0		
345	2023-06-01 01:55:00				10.791965	55.712372
346	2023-06-01 01:55:29	-1.0	1.0	-1.0		
347	2023-06-01 01:55:59	-1.0	1.0	-1.0		
348	2023-06-01 01:56:00				10.790655	55.706512
349	2023-06-01 01:56:29	-1.0	1.0	-1.0		
350	2023-06-01 01:56:59	-1.0	1.0	-1.0		
351	2023-06-01 01:57:00				10.789418	55.70077
352	2023-06-01 01:57:29	-1.0	1.0	-1.0		
353	2023-06-01 01:57:59	-1.0	1.0	-1.0		
354	2023-06-01 01:58:00				10.788072	55.695047
355	2023-06-01 01:58:29	-1.0	1.0	-1.0		
356	2023-06-01 01:58:59	-1.0	1.0	-1.0		
357	2023-06-01 01:59:00				10.78741	55.689287
358	2023-06-01 01:59:29	-1.0	1.0	-1.0		
359	2023-06-01 01:59:59	-1.0	1.0	-1.0		
360	2023-06-01 02:00:00				10.78722	55.683567
361	2023-06-01 02:00:29	-1.0	1.0	-1.0		
362	2023-06-01 02:00:59	-1.0	1.0	-1.0		
363	2023-06-01 02:01:00				10.786853	55.67792
364	2023-06-01 02:01:29	-1.0	1.0	-1.0		
365	2023-06-01 02:01:59	-1.0	1.0	-1.0		
366	2023-06-01 02:02:00				10.786615	55.67232
367	2023-06-01 02:02:29	-1.0	1.0	-1.0		
368	2023-06-01 02:02:59	-1.0	1.0	-1.0		
369	2023-06-01 02:03:00				10.786407	55.666745
370	2023-06-01 02:03:29	-1.0	1.0	-1.0		
371	2023-06-01 02:03:59	-1.0	1.0	-1.0		
372	2023-06-01 02:04:00				10.78617	55.661193
373	2023-06-01 02:04:29	-1.0	1.0	-1.0		
374	2023-06-01 02:04:59	-1.0	1.0	-1.0		
375	2023-06-01 02:05:00				10.785963	55.655642
376	2023-06-01 02:05:29	-1.0	1.0	-1.0		
377	2023-06-01 02:06:00	-1.0	1.0	-1.0	10.785745	55.650135
378	2023-06-01 02:06:30	-1.0	1.0	-1.0		
379	2023-06-01 02:07:00	-1.0	1.0	-1.0	10.785458	55.644563
380	2023-06-01 02:07:30	-1.0	1.0	-1.0		
381	2023-06-01 02:08:00	-1.0	1.0	-1.0	10.785297	55.638872
382	2023-06-01 02:08:30	-1.0	1.0	-1.0		
383	2023-06-01 02:09:00	-1.0	1.0	-1.0	10.785875	55.63313
384	2023-06-01 02:09:30	-1.0	1.0	-1.0		
385	2023-06-01 02:10:00	-1.0	1.0	-1.0	10.787728	55.627398
386	2023-06-01 02:10:30	-1.0	1.0	-1.0		
387	2023-06-01 02:11:00	-1.0	1.0	-1.0	10.790557	55.621802
388	2023-06-01 02:11:30	-1.0	1.0	-1.0		
389	2023-06-01 02:12:00	-1.0	1.0	-1.0	10.79431	55.616387
390	2023-06-01 02:12:30	-1.0	1.0	-1.0		
391	2023-06-01 02:13:00	-1.0	1.0	-1.0	10.798267	55.611057
392	2023-06-01 02:13:30	-1.0	1.0	-1.0		
393	2023-06-01 02:14:00	-1.0	1.0	-1.0	10.80254	55.605812
394	2023-06-01 02:14:30	-1.0	1.0	-1.0		
395	2023-06-01 02:15:00	-1.0	1.0	-1.0	10.806718	55.600635
396	2023-06-01 02:15:30	-1.0	1.0	-1.0		
397	2023-06-01 02:16:00	-1.0	1.0	-1.0	10.81098	55.595277
398	2023-06-01 02:16:30	-1.0	1.0	-1.0		
399	2023-06-01 02:17:00	-1.0	1.0	-1.0	10.81513	55.589977
400	2023-06-01 02:18:00	-1.0	1.0	-1.0	10.819272	55.584687
401	2023-06-01 02:18:30	-1.0	1.0	-1.0		
402	2023-06-01 02:19:00	-1.0	1.0	-1.0	10.823428	55.579412
403	2023-06-01 02:19:30	-1.0	1.0	-1.0		
404	2023-06-01 02:20:00	-1.0	1.0	-1.0	10.827525	55.574213
405	2023-06-01 02:20:30	-1.0	1.0	-1.0		
406	2023-06-01 02:21:00	-1.0	1.0	-1.0	10.831728	55.56883
407	2023-06-01 02:21:30	-1.0	1.0	-1.0		
408	2023-06-01 02:22:00	-1.0	1.0	-1.0	10.835782	55.56363
409	2023-06-01 02:22:30	-1.0	1.0	-1.0		
410	2023-06-01 02:23:00	-1.0	1.0	-1.0	10.83987	55.558317
411	2023-06-01 02:23:30	-1.0	1.0	-1.0		
412	2023-06-01 02:24:00				10.84403	55.552892
413	2023-06-01 02:24:01	-1.0	1.0	-1.0		
414	2023-06-01 02:24:31	-1.0	1.0	-1.0		
415	2023-06-01 02:25:00				10.848163	55.547573
416	2023-06-01 02:25:31	-1.0	1.0	-1.0		
417	2023-06-01 02:26:00				10.852292	55.542268
418	2023-06-01 02:26:01	-1.0	1.0	-1.0		
419	2023-06-01 02:26:31	-1.0	1.0	-1.0		
420	2023-06-01 02:27:00				10.856502	55.53698
421	2023-06-01 02:27:01	-1.0	1.0	-1.0		
422	2023-06-01 02:27:31	-1.0	1.0	-1.0		
423	2023-06-01 02:28:00				10.860553	55.531807
424	2023-06-01 02:28:01	-1.0	1.0	-1.0		
425	2023-06-01 02:29:00				10.864848	55.526453
426	2023-06-01 02:29:03	-1.0	1.0	-1.0		
427	2023-06-01 02:29:59	-1.0	1.0	-1.0		
428	2023-06-01 02:30:00				10.869077	55.52121
429	2023-06-01 02:30:27	-1.0	1.0	-1.0		
430	2023-06-01 02:30:55	-1.0	1.0	-1.0		
431	2023-06-01 02:31:00				10.873398	55.516032
432	2023-06-01 02:31:51	-1.0	1.0	-1.0		
433	2023-06-01 02:32:00				10.878065	55.511027
434	2023-06-01 02:32:19	-1.0	1.0	-1.0		
435	2023-06-01 02:32:47	-1.0	1.0	-1.0		
436	2023-06-01 02:33:00				10.882682	55.506082
437	2023-06-01 02:33:15	-1.0	1.0	-1.0		
438	2023-06-01 02:33:43	-1.0	1.0	-1.0		
439	2023-06-01 02:34:00				10.887138	55.501113
440	2023-06-01 02:34:13	-1.0	1.0	-1.0		
441	2023-06-01 02:34:39	-1.0	1.0	-1.0		
442	2023-06-01 02:35:00				10.89181	55.49618
443	2023-06-01 02:35:05	-1.0	1.0	-1.0		
444	2023-06-01 02:35:31	-1.0	1.0	-1.0		
445	2023-06-01 02:35:57	-1.0	1.0	-1.0		
446	2023-06-01 02:36:00				10.896672	55.491327
447	2023-06-01 02:36:23	-1.0	1.0	-1.0		
448	2023-06-01 02:36:49	-1.0	1.0	-1.0		
449	2023-06-01 02:37:00				10.901533	55.486545
450	2023-06-01 02:37:15	-1.0	1.0	-1.0		
451	2023-06-01 02:37:41	-1.0	1.0	-1.0		
452	2023-06-01 02:38:00				10.906625	55.481723
453	2023-06-01 02:38:07	-1.0	1.0	-1.0		
454	2023-06-01 02:38:34	-1.0	1.0	-1.0		
455	2023-06-01 02:38:59	-1.0	1.0	-1.0		
456	2023-06-01 02:39:00				10.911517	55.476992
457	2023-06-01 02:39:24	-1.0	1.0	-1.0		
458	2023-06-01 02:39:49	-1.0	1.0	-1.0		
459	2023-06-01 02:40:00				10.916403	55.472317
460	2023-06-01 02:40:14	-1.0	1.0	-1.0		
461	2023-06-01 02:40:39	-1.0	1.0	-1.0		
462	2023-06-01 02:41:00				10.921215	55.467618
463	2023-06-01 02:41:04	-1.0	1.0	-1.0		
464	2023-06-01 02:41:29	-1.0	1.0	-1.0		
465	2023-06-01 02:41:54	-1.0	1.0	-1.0		
466	2023-06-01 02:42:00				10.925977	55.463045
467	2023-06-01 02:42:19	-1.0	1.0	-1.0		
468	2023-06-01 02:42:44	-1.0	1.0	-1.0		
469	2023-06-01 02:43:00				10.931173	55.458418
470	2023-06-01 02:43:09	-1.0	1.0	-1.0		
471	2023-06-01 02:43:34	-1.0	1.0	-1.0		
472	2023-06-01 02:43:59	-1.0	1.0	-1.0		
473	2023-06-01 02:44:00				10.936295	55.453908
474	2023-06-01 02:44:24	-1.0	1.0	-1.0		
475	2023-06-01 02:44:50	-1.0	1.0	-1.0		
476	2023-06-01 02:45:00				10.941392	55.449375
477	2023-06-01 02:45:14	-1.0	1.0	-1.0		
478	2023-06-01 02:46:00				10.946593	55.444855
479	2023-06-01 02:46:02	-1.0	1.0	-1.0		
480	2023-06-01 02:46:26	-1.0	1.0	-1.0		
481	2023-06-01 02:46:50	-1.0	1.0	-1.0		
482	2023-06-01 02:47:00				10.951748	55.440337
483	2023-06-01 02:47:14	-1.0	1.0	-1.0		
